O*NET-SOC Code,Title,technical_composition,Tech_Stratum,cognitive_skills,social_skills,operations_skills,maintenance_skills,management_skills,technical_skills,AI_Transformation_Classification,AI_Enhancement_Classification
45-3031.00,Fishing and Hunting Workers,0.09839752600506045,Low-Tech,2.3385714285714285,2.25,2.565,2.28,2.02,1.25,Low Transformation Potential,Not Applicable
45-4011.00,Forest and Conservation Workers,0.13020908435472242,Medium-Tech,2.712857142857142,2.4599999999999995,2.4025,1.8725,2.0416666666666665,1.72,Low Transformation Potential,Not Applicable
45-4021.00,Fallers,0.11352052064410306,Low-Tech,2.5714285714285716,2.186666666666667,3.0,2.3125,1.8966666666666665,1.5325,Minimal Transformation Potential,Not Applicable
45-4022.00,Logging Equipment Operators,0.10476841565544352,Low-Tech,2.5199999999999996,2.438333333333333,3.4375,2.4675,2.231666666666667,1.5325,Minimal Transformation Potential,Not Applicable
45-4023.00,Log Graders and Scalers,0.13660402637238656,Medium-Tech,2.7328571428571427,2.706666666666667,2.5325,1.4375,2.2516666666666665,1.845,Low Transformation Potential,Not Applicable
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.11431192660550457,Low-Tech,3.141428571428572,3.1466666666666665,2.72,1.97,2.813333333333334,1.78,Moderate Transformation Potential,Not Applicable
47-1011.03,Solar Energy Installation Managers,0.12117217383787522,Medium-Tech,3.0885714285714285,3.311666666666667,2.8425,2.0925,3.188333333333333,2.0025,Moderate Transformation Potential,Not Applicable
47-2011.00,Boilermakers,0.10932050242810505,Low-Tech,3.0171428571428573,2.5416666666666665,3.5,2.9675,2.231666666666667,1.75,Low Transformation Potential,Not Applicable
47-2021.00,Brickmasons and Blockmasons,0.13091256158694398,Medium-Tech,2.7142857142857144,2.52,2.655,1.935,2.2083333333333335,1.8125,Low Transformation Potential,Not Applicable
47-2022.00,Stonemasons,0.1160650356795199,Low-Tech,2.908571428571429,2.981666666666666,2.6899999999999995,2.0,2.5,1.7175,Moderate Transformation Potential,Not Applicable
47-2031.00,Carpenters,0.12506048922121102,Medium-Tech,2.894285714285714,2.7283333333333335,2.8149999999999995,2.4075,2.5,1.9075,Moderate Transformation Potential,Not Applicable
47-2041.00,Carpet Installers,0.12240908690675355,Medium-Tech,2.6785714285714284,2.625,2.5600000000000005,1.815,2.186666666666667,1.655,Low Transformation Potential,Not Applicable
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.12075016114345351,Medium-Tech,2.591428571428571,2.5666666666666664,2.0625,1.155,1.855,1.405,Moderate Transformation Potential,Not Applicable
47-2043.00,Floor Sanders and Finishers,0.10833982121584482,Low-Tech,2.4457142857142857,2.3533333333333335,2.6850000000000005,1.8725,1.9599999999999995,1.375,Low Transformation Potential,Not Applicable
47-2044.00,Tile and Stone Setters,0.12789489378236002,Medium-Tech,2.5357142857142856,2.561666666666667,2.3425,1.905,2.145,1.685,Moderate Transformation Potential,Not Applicable
47-2051.00,Cement Masons and Concrete Finishers,0.12457642782330108,Medium-Tech,2.59,2.415,2.7825,1.845,2.2083333333333335,1.685,Low Transformation Potential,Not Applicable
47-2053.00,Terrazzo Workers and Finishers,0.12215870237150908,Medium-Tech,2.4642857142857144,2.3333333333333335,2.655,1.9675,2.0416666666666665,1.595,Low Transformation Potential,Not Applicable
47-2061.00,Construction Laborers,0.1152179081548675,Low-Tech,2.337142857142857,2.33,2.6225,2.3125,1.9166666666666667,1.5,Low Transformation Potential,Not Applicable
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.10324183118495996,Low-Tech,2.5885714285714285,2.21,3.1875,2.5,1.9783333333333335,1.435,Minimal Transformation Potential,Not Applicable
47-2072.00,Pile Driver Operators,0.10777889928660635,Low-Tech,2.3757142857142854,2.23,3.53,2.28,2.0016666666666665,1.5,Minimal Transformation Potential,Not Applicable
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.10933655913099627,Low-Tech,2.644285714285714,2.418333333333333,3.3125,2.4725,2.125,1.5925,Minimal Transformation Potential,Not Applicable
47-2081.00,Drywall and Ceiling Tile Installers,0.12195746861388676,Medium-Tech,2.4828571428571427,2.2083333333333335,2.375,1.9075,2.0416666666666665,1.53,Low Transformation Potential,Not Applicable
47-2082.00,Tapers,0.10684114106254908,Low-Tech,2.302857142857143,2.226666666666667,2.1225,1.59,1.9150000000000005,1.215,Low Transformation Potential,Not Applicable
47-2111.00,Electricians,0.11725551139411108,Medium-Tech,3.1242857142857146,2.875,3.3425,3.1875,2.7533333333333325,2.03,Low Transformation Potential,Not Applicable
47-2121.00,Glaziers,0.11800404585300067,Medium-Tech,2.518571428571428,2.4783333333333335,2.5025,2.0325,2.1466666666666665,1.5625,Low Transformation Potential,Not Applicable
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.11205577887659636,Low-Tech,2.552857142857143,2.563333333333333,2.72,1.905,2.145,1.5,Low Transformation Potential,Not Applicable
47-2132.00,"Insulation Workers, Mechanical",0.11735886664865922,Medium-Tech,2.607142857142857,2.393333333333333,2.5600000000000005,1.6575,2.063333333333333,1.5,Low Transformation Potential,Not Applicable
47-2141.00,"Painters, Construction and Maintenance",0.12441914498141264,Medium-Tech,2.447142857142857,2.436666666666667,2.185,1.47,2.2283333333333335,1.53,Low Transformation Potential,Not Applicable
47-2142.00,Paperhangers,0.12140131807145335,Medium-Tech,2.358571428571428,2.3533333333333335,2.2525,1.155,1.831666666666667,1.375,Low Transformation Potential,Not Applicable
47-2151.00,Pipelayers,0.10694937962369662,Low-Tech,2.4299999999999997,2.4583333333333335,3.0625,2.72,2.105,1.53,Minimal Transformation Potential,Not Applicable
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.12381887068060438,Medium-Tech,2.802857142857143,2.561666666666667,3.0,2.8425,2.5033333333333334,1.9375,Low Transformation Potential,Not Applicable
47-2152.04,Solar Thermal Installers and Technicians,0.11812509380963615,Medium-Tech,2.8385714285714285,2.8766666666666665,3.1575,3.3774999999999995,2.438333333333333,1.9675,Low Transformation Potential,Not Applicable
47-2161.00,Plasterers and Stucco Masons,0.10914934875195906,Low-Tech,2.6257142857142854,2.5849999999999995,2.6875,1.7475,2.331666666666667,1.4675,Low Transformation Potential,Not Applicable
47-2171.00,Reinforcing Iron and Rebar Workers,0.1259281538432618,Medium-Tech,2.5742857142857143,2.2716666666666665,2.5625,1.6225,2.0400000000000005,1.595,Low Transformation Potential,Not Applicable
47-2181.00,Roofers,0.11670712513671407,Medium-Tech,2.6057142857142854,2.5833333333333335,2.625,1.845,2.1666666666666665,1.5625,Low Transformation Potential,Not Applicable
47-2211.00,Sheet Metal Workers,0.12842871121492377,Medium-Tech,2.802857142857143,2.498333333333333,2.8475,2.75,2.25,1.9375,Low Transformation Potential,Not Applicable
47-2221.00,Structural Iron and Steel Workers,0.105848997164759,Low-Tech,2.857142857142857,2.7716666666666665,3.185,2.0925,2.2716666666666665,1.56,Low Transformation Potential,Not Applicable
47-2231.00,Solar Photovoltaic Installers,0.12453997426113655,Medium-Tech,2.855714285714286,2.6233333333333335,2.965,2.8425,2.561666666666667,1.97,Moderate Transformation Potential,Not Applicable
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.11919716731019021,Medium-Tech,2.5728571428571425,2.335,2.75,2.065,2.063333333333333,1.595,Low Transformation Potential,Not Applicable
47-3012.00,Helpers--Carpenters,0.11334810612266014,Low-Tech,2.642857142857143,2.5,2.44,2.5325,2.1266666666666665,1.565,Moderate Transformation Potential,Not Applicable
47-3013.00,Helpers--Electricians,0.11321787598288047,Low-Tech,2.642857142857143,2.3533333333333335,2.875,2.8149999999999995,2.0416666666666665,1.625,Low Transformation Potential,Not Applicable
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.08692341484844048,Low-Tech,2.287142857142857,2.4783333333333335,2.465,2.0925,1.8116666666666668,1.06,Low Transformation Potential,Not Applicable
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.1175695379093764,Medium-Tech,2.447142857142857,2.2716666666666665,2.2825,2.28,1.9583333333333333,1.4975,Low Transformation Potential,Not Applicable
47-3016.00,Helpers--Roofers,0.11658376265766567,Medium-Tech,2.4457142857142857,2.4983333333333335,2.41,2.3425,2.143333333333333,1.5625,Low Transformation Potential,Not Applicable
47-4011.00,Construction and Building Inspectors,0.15542964903789988,Medium-Tech,3.108571428571428,2.936666666666667,2.3775,1.0,2.6266666666666665,2.2175,High Transformation Potential,Not Applicable
47-4011.01,Energy Auditors,0.15587688939932323,High-Tech,3.2857142857142856,2.9399999999999995,2.6875,1.5625,2.561666666666667,2.4075,Not Applicable,Minimal Enhancement Potential
47-4021.00,Elevator and Escalator Installers and Repairers,0.10868255924701663,Low-Tech,2.9457142857142857,2.4583333333333335,3.5925,3.72,2.4350000000000005,1.8475,Minimal Transformation Potential,Not Applicable
47-4031.00,Fence Erectors,0.11199542097086321,Low-Tech,2.5357142857142856,2.3533333333333335,2.595,1.965,2.186666666666667,1.4675,Low Transformation Potential,Not Applicable
47-4041.00,Hazardous Materials Removal Workers,0.11032416235358214,Low-Tech,2.91,2.898333333333333,3.1274999999999995,2.2775,2.395,1.6875,Low Transformation Potential,Not Applicable
47-4051.00,Highway Maintenance Workers,0.10594555503899995,Low-Tech,2.4828571428571427,2.606666666666666,3.22,2.035,2.018333333333334,1.465,Minimal Transformation Potential,Not Applicable
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.10409479169145115,Low-Tech,2.712857142857142,2.4166666666666665,3.4675,2.6225,2.2283333333333335,1.5625,Minimal Transformation Potential,Not Applicable
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.10708159380899045,Low-Tech,2.642857142857143,2.606666666666667,3.375,2.655,2.2916666666666665,1.6275,Minimal Transformation Potential,Not Applicable
47-4091.00,Segmental Pavers,0.09957897046043251,Low-Tech,2.768571428571428,2.9783333333333335,2.75,1.9375,2.27,1.405,Low Transformation Potential,Not Applicable
47-4099.03,Weatherization Installers and Technicians,0.12936157245162275,Medium-Tech,2.9299999999999997,2.855,3.03,2.72,2.75,2.1225,Low Transformation Potential,Not Applicable
47-5011.00,"Derrick Operators, Oil and Gas",0.09184884304687145,Low-Tech,2.8757142857142854,2.6899999999999995,3.595,2.5925,2.46,1.4375,Low Transformation Potential,Not Applicable
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.09799293450832718,Low-Tech,2.9985714285714287,2.9416666666666664,3.31,2.435,2.145,1.5025,Low Transformation Potential,Not Applicable
47-5013.00,"Service Unit Operators, Oil and Gas",0.11029204314454581,Low-Tech,3.0171428571428573,2.8349999999999995,3.5325,2.715,2.5416666666666665,1.815,Low Transformation Potential,Not Applicable
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.09963776529048438,Low-Tech,2.7857142857142856,2.73,3.3725,2.625,2.3349999999999995,1.5325,Minimal Transformation Potential,Not Applicable
47-5023.00,"Earth Drillers, Except Oil and Gas",0.10946284055105951,Low-Tech,2.7328571428571427,2.563333333333333,3.47,2.7524999999999995,2.2099999999999995,1.6875,Minimal Transformation Potential,Not Applicable
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.11471453525788358,Low-Tech,3.2485714285714287,2.7900000000000005,3.0625,2.095,2.5600000000000005,1.7825,Low Transformation Potential,Not Applicable
47-5041.00,Continuous Mining Machine Operators,0.10046164517903701,Low-Tech,2.768571428571428,2.3966666666666665,3.4725,2.69,2.1033333333333335,1.5,Minimal Transformation Potential,Not Applicable
47-5043.00,"Roof Bolters, Mining",0.09542885190873539,Low-Tech,2.7157142857142853,2.5849999999999995,3.28,2.75,2.2716666666666665,1.435,Minimal Transformation Potential,Not Applicable
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.09388495962946736,Low-Tech,2.41,2.436666666666667,2.9675,2.375,1.875,1.25,Low Transformation Potential,Not Applicable
47-5051.00,"Rock Splitters, Quarry",0.1024500190264321,Low-Tech,2.3385714285714285,2.2083333333333335,2.75,1.8425,1.8116666666666668,1.25,Low Transformation Potential,Not Applicable
47-5071.00,"Roustabouts, Oil and Gas",0.10107905169471501,Low-Tech,2.515714285714286,2.3333333333333335,2.9375,2.315,2.1266666666666665,1.375,Low Transformation Potential,Not Applicable
47-5081.00,Helpers--Extraction Workers,0.10884316515267593,Low-Tech,2.75,2.4583333333333335,3.405,2.8125,2.145,1.6575,Minimal Transformation Potential,Not Applicable
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",0.11825864001557183,Medium-Tech,3.355714285714286,3.145,3.28,2.565,3.293333333333333,2.0975,Low Transformation Potential,Not Applicable
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.11888443467390836,Medium-Tech,2.9457142857142857,2.7916666666666665,3.125,3.28,2.4583333333333335,1.97,Low Transformation Potential,Not Applicable
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.12781998576388384,Medium-Tech,2.7485714285714287,2.7083333333333335,3.03,3.285,2.523333333333333,2.095,Minimal Transformation Potential,Not Applicable
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.11648438619353342,Low-Tech,3.0728571428571425,2.813333333333333,3.5925,3.4375,2.5,2.0325,Low Transformation Potential,Not Applicable
49-2091.00,Avionics Technicians,0.1227200539005727,Medium-Tech,3.0700000000000003,2.795,3.47,3.3774999999999995,2.4783333333333335,2.125,Low Transformation Potential,Not Applicable
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.11842564520213254,Medium-Tech,2.9457142857142857,2.605,3.595,3.6875,2.5016666666666665,2.06,Low Transformation Potential,Not Applicable
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",0.1259471214375644,Medium-Tech,2.7642857142857147,2.5833333333333335,3.125,2.8725000000000005,2.2916666666666665,1.965,Minimal Transformation Potential,Not Applicable
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",0.1364245742985013,Medium-Tech,3.052857142857143,2.795,3.595,3.4075,2.563333333333333,2.435,Low Transformation Potential,Not Applicable
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",0.1312471484541906,Medium-Tech,2.8742857142857146,2.668333333333333,3.22,2.9350000000000005,2.5833333333333335,2.1575,Low Transformation Potential,Not Applicable
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.12307259791094485,Medium-Tech,2.787142857142857,2.8333333333333335,3.25,3.28,2.331666666666667,2.0325,Minimal Transformation Potential,Not Applicable
49-2097.00,Audiovisual Equipment Installers and Repairers,0.11150174705522135,Low-Tech,2.858571428571428,2.6666666666666665,3.3100000000000005,3.345,2.5016666666666665,1.8425,Low Transformation Potential,Not Applicable
49-2098.00,Security and Fire Alarm Systems Installers,0.12121911798660817,Medium-Tech,2.822857142857143,2.563333333333333,3.03,2.845,2.331666666666667,1.875,Low Transformation Potential,Not Applicable
49-3011.00,Aircraft Mechanics and Service Technicians,0.11415149039348496,Low-Tech,3.1614285714285715,2.8766666666666665,3.875,3.5325,2.5600000000000005,2.0625,Low Transformation Potential,Not Applicable
49-3021.00,Automotive Body and Related Repairers,0.11731656318334903,Medium-Tech,2.698571428571428,2.6266666666666665,3.0,2.655,2.186666666666667,1.75,Minimal Transformation Potential,Not Applicable
49-3022.00,Automotive Glass Installers and Repairers,0.111088504577823,Low-Tech,2.5728571428571425,2.608333333333333,2.625,2.655,2.0216666666666665,1.56,Low Transformation Potential,Not Applicable
49-3023.00,Automotive Service Technicians and Mechanics,0.10867305777435368,Low-Tech,2.8385714285714285,2.688333333333333,3.3725000000000005,3.22,2.48,1.78,Low Transformation Potential,Not Applicable
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.11733327381483798,Medium-Tech,2.8214285714285716,2.311666666666667,3.4375,3.155,2.398333333333333,1.8775,Minimal Transformation Potential,Not Applicable
49-3041.00,Farm Equipment Mechanics and Service Technicians,0.12351709699930216,Medium-Tech,2.91,2.3966666666666665,3.595,3.375,2.3766666666666665,2.065,Minimal Transformation Potential,Not Applicable
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.1192386215998845,Medium-Tech,2.855714285714286,2.6683333333333334,3.7175,3.47,2.5416666666666665,2.065,Low Transformation Potential,Not Applicable
49-3043.00,Rail Car Repairers,0.1059678396016955,Low-Tech,2.697142857142857,2.48,3.405,3.28,2.375,1.6875,Minimal Transformation Potential,Not Applicable
49-3051.00,Motorboat Mechanics and Service Technicians,0.12410022570609407,Medium-Tech,2.625714285714286,2.25,3.4975,3.155,2.1466666666666665,1.9375,Minimal Transformation Potential,Not Applicable
49-3052.00,Motorcycle Mechanics,0.11385088714976999,Low-Tech,2.888571428571429,2.645,3.3099999999999996,3.095,2.188333333333333,1.815,Low Transformation Potential,Not Applicable
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.11106328024106758,Low-Tech,2.6799999999999997,2.3533333333333335,3.375,3.1899999999999995,2.168333333333333,1.72,Minimal Transformation Potential,Not Applicable
49-3091.00,Bicycle Repairers,0.09903533644769866,Low-Tech,2.8042857142857143,3.0033333333333334,3.0600000000000005,3.285,2.335,1.5925,Low Transformation Potential,Not Applicable
49-3092.00,Recreational Vehicle Service Technicians,0.11043663791808155,Low-Tech,2.8228571428571425,2.7916666666666665,3.215,2.935,2.331666666666667,1.75,Low Transformation Potential,Not Applicable
49-3093.00,Tire Repairers and Changers,0.09844979478733693,Low-Tech,2.3742857142857146,2.5416666666666665,2.8475,2.345,2.2083333333333335,1.345,Low Transformation Potential,Not Applicable
49-9011.00,Mechanical Door Repairers,0.10435620250454887,Low-Tech,2.84,2.9166666666666665,2.97,2.905,2.3149999999999995,1.625,Moderate Transformation Potential,Not Applicable
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.1210086004691165,Medium-Tech,2.802857142857143,2.4583333333333335,3.09,2.9075,2.125,1.8425,Minimal Transformation Potential,Not Applicable
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",0.11315791334601487,Low-Tech,2.925714285714286,2.8149999999999995,3.3425,3.22,2.6266666666666665,1.905,Low Transformation Potential,Not Applicable
49-9031.00,Home Appliance Repairers,0.11209612585011841,Low-Tech,2.8042857142857143,2.625,3.375,3.375,2.4150000000000005,1.8425,Low Transformation Potential,Not Applicable
49-9041.00,Industrial Machinery Mechanics,0.11466583515227106,Low-Tech,2.942857142857143,2.436666666666667,3.9375,3.435,2.4583333333333335,1.97,Minimal Transformation Potential,Not Applicable
49-9043.00,"Maintenance Workers, Machinery",0.11655172932443915,Medium-Tech,2.6257142857142854,2.3716666666666666,3.56,3.2825,2.145,1.845,Minimal Transformation Potential,Not Applicable
49-9044.00,Millwrights,0.11489536315141567,Low-Tech,2.9271428571428575,2.9399999999999995,3.5,3.5,2.5400000000000005,2.0,Low Transformation Potential,Not Applicable
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",0.10188982224102357,Low-Tech,2.518571428571428,2.418333333333333,2.9375,2.53,1.98,1.405,Low Transformation Potential,Not Applicable
49-9051.00,Electrical Power-Line Installers and Repairers,0.10818906128317257,Low-Tech,2.891428571428572,2.6016666666666666,3.25,2.9350000000000005,2.5,1.72,Low Transformation Potential,Not Applicable
49-9052.00,Telecommunications Line Installers and Repairers,0.1219736905353223,Medium-Tech,2.731428571428572,2.52,3.0,2.6275,2.1683333333333334,1.8125,Minimal Transformation Potential,Not Applicable
49-9061.00,Camera and Photographic Equipment Repairers,0.13483223638790445,Medium-Tech,2.8742857142857146,2.186666666666667,3.095,3.0025,2.268333333333333,2.0925,Minimal Transformation Potential,Not Applicable
49-9062.00,Medical Equipment Repairers,0.1341806029439583,Medium-Tech,2.802857142857143,2.6033333333333335,3.41,3.4375,2.4583333333333335,2.28,Low Transformation Potential,Not Applicable
49-9063.00,Musical Instrument Repairers and Tuners,0.1057485398094067,Low-Tech,3.0,2.8350000000000004,3.31,2.815,2.5849999999999995,1.72,Low Transformation Potential,Not Applicable
49-9064.00,Watch and Clock Repairers,0.11489519722726522,Low-Tech,2.552857142857143,2.3533333333333335,2.9675,2.75,2.145,1.6575,Low Transformation Potential,Not Applicable
49-9071.00,"Maintenance and Repair Workers, General",0.11792032996852275,Medium-Tech,2.854285714285715,2.523333333333333,3.2775,3.4399999999999995,2.4166666666666665,1.94,Low Transformation Potential,Not Applicable
49-9081.00,Wind Turbine Service Technicians,0.11141412138040459,Low-Tech,2.9800000000000004,2.52,3.5925,3.22,2.6216666666666666,1.8725,Low Transformation Potential,Not Applicable
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.102374936015665,Low-Tech,2.5028571428571427,2.313333333333333,3.0625,2.875,2.3983333333333334,1.5,Minimal Transformation Potential,Not Applicable
49-9092.00,Commercial Divers,0.10907976065460542,Low-Tech,3.037142857142857,3.0,3.47,3.0,2.5416666666666665,1.8425,Low Transformation Potential,Not Applicable
49-9094.00,Locksmiths and Safe Repairers,0.11493533909834398,Low-Tech,2.5542857142857143,2.5849999999999995,3.09,2.935,2.311666666666667,1.75,Minimal Transformation Potential,Not Applicable
49-9095.00,Manufactured Building and Mobile Home Installers,0.10333086401294013,Low-Tech,3.3057142857142856,3.1650000000000005,3.5925,2.8100000000000005,2.8333333333333335,1.81,Low Transformation Potential,Not Applicable
49-9096.00,Riggers,0.09683342136371638,Low-Tech,2.6571428571428575,2.456666666666667,3.0325,2.595,2.0833333333333335,1.375,Minimal Transformation Potential,Not Applicable
49-9097.00,Signal and Track Switch Repairers,0.11596505728780711,Low-Tech,2.8042857142857143,2.4350000000000005,3.7175,3.625,2.188333333333333,1.9375,Minimal Transformation Potential,Not Applicable
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.10660163734541021,Low-Tech,2.64,2.313333333333333,3.09,2.8425,1.9366666666666668,1.53,Minimal Transformation Potential,Not Applicable
49-9099.01,Geothermal Technicians,0.12783381533469704,Medium-Tech,2.9257142857142857,2.668333333333333,3.5325,3.03,2.563333333333333,2.1575,Low Transformation Potential,Not Applicable
51-1011.00,First-Line Supervisors of Production and Operating Workers,0.11053365913436339,Low-Tech,3.337142857142857,3.25,2.78,1.935,3.0416666666666665,1.7825,Moderate Transformation Potential,Not Applicable
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.1230782028691779,Medium-Tech,2.802857142857143,2.5649999999999995,3.005,2.91,2.5216666666666665,1.9375,Low Transformation Potential,Not Applicable
51-2021.00,"Coil Winders, Tapers, and Finishers",0.11646197592110835,Low-Tech,2.4114285714285715,2.168333333333333,2.56,1.435,1.856666666666667,1.375,Low Transformation Potential,Not Applicable
51-2022.00,Electrical and Electronic Equipment Assemblers,0.12483334324074152,Medium-Tech,2.602857142857143,2.435,2.845,2.2175,2.1683333333333334,1.75,Low Transformation Potential,Not Applicable
51-2023.00,Electromechanical Equipment Assemblers,0.13306430840559802,Medium-Tech,2.467142857142857,2.0866666666666664,3.03,2.375,2.061666666666667,1.845,Minimal Transformation Potential,Not Applicable
51-2031.00,Engine and Other Machine Assemblers,0.12852776985452916,Medium-Tech,2.518571428571428,2.395,3.0649999999999995,2.565,2.186666666666667,1.8775,Minimal Transformation Potential,Not Applicable
51-2041.00,Structural Metal Fabricators and Fitters,0.1333065983293883,Medium-Tech,2.3228571428571425,2.2483333333333335,2.4075,1.78,1.7900000000000005,1.6225,Low Transformation Potential,Not Applicable
51-2051.00,Fiberglass Laminators and Fabricators,0.12768338060419976,Medium-Tech,2.642857142857143,2.608333333333333,2.8149999999999995,1.655,2.2516666666666665,1.7525,Low Transformation Potential,Not Applicable
51-2061.00,Timing Device Assemblers and Adjusters,0.12450452281735948,Medium-Tech,2.4457142857142857,2.226666666666667,3.0625,2.5925,1.9783333333333335,1.75,Minimal Transformation Potential,Not Applicable
51-2092.00,Team Assemblers,0.11244094488188976,Low-Tech,2.537142857142857,2.6466666666666665,2.7475000000000005,1.8125,2.3333333333333335,1.53,Low Transformation Potential,Not Applicable
51-3011.00,Bakers,0.1328889638879514,Medium-Tech,2.6785714285714284,2.395,2.5325,1.28,2.125,1.6875,Low Transformation Potential,Not Applicable
51-3021.00,Butchers and Meat Cutters,0.11572380190400848,Low-Tech,2.608571428571428,2.8333333333333335,2.375,1.435,2.4583333333333335,1.5325,Moderate Transformation Potential,Not Applicable
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.11094248280631651,Low-Tech,2.447142857142857,2.605,2.28,1.625,2.061666666666667,1.375,Moderate Transformation Potential,Not Applicable
51-3023.00,Slaughterers and Meat Packers,0.11476598094712137,Low-Tech,1.947142857142857,1.981666666666667,2.1525,1.285,1.793333333333333,1.1875,Low Transformation Potential,Not Applicable
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.10750211164862167,Low-Tech,2.7857142857142856,2.6650000000000005,3.0275,1.995,1.98,1.5,Minimal Transformation Potential,Not Applicable
51-3092.00,Food Batchmakers,0.14205729286179772,Medium-Tech,2.644285714285714,2.331666666666667,2.78,1.435,1.9366666666666668,1.8425,Low Transformation Potential,Not Applicable
51-3093.00,Food Cooking Machine Operators and Tenders,0.12843131728763882,Medium-Tech,2.587142857142857,2.23,2.8125,1.375,2.0399999999999996,1.6275,Low Transformation Potential,Not Applicable
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.128841486073007,Medium-Tech,2.7114285714285713,2.3966666666666665,3.25,2.5275,2.231666666666667,1.94,Minimal Transformation Potential,Not Applicable
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.1187148813533309,Medium-Tech,2.5728571428571425,2.438333333333333,3.0325,2.2175,2.043333333333333,1.6575,Minimal Transformation Potential,Not Applicable
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.11111440932669403,Low-Tech,2.892857142857143,2.481666666666667,3.655,2.75,2.48,1.7825,Minimal Transformation Potential,Not Applicable
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.1228007456397947,Medium-Tech,2.5885714285714285,2.2099999999999995,3.2825,2.1875,2.0,1.7175,Minimal Transformation Potential,Not Applicable
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.12819494764008138,Medium-Tech,2.6771428571428575,2.2066666666666666,3.0925,2.4675,2.1033333333333335,1.845,Minimal Transformation Potential,Not Applicable
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.12620271932868546,Medium-Tech,2.641428571428572,2.311666666666667,3.625,2.405,2.206666666666667,1.905,Minimal Transformation Potential,Not Applicable
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.13261036128956208,Medium-Tech,2.41,2.186666666666667,3.125,2.4375,2.105,1.875,Minimal Transformation Potential,Not Applicable
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.12780361050328226,Medium-Tech,2.6042857142857145,2.186666666666667,3.2225,2.1575,1.9766666666666663,1.78,Minimal Transformation Potential,Not Applicable
51-4041.00,Machinists,0.13121723664503246,Medium-Tech,2.6942857142857144,2.543333333333333,3.0925,2.72,2.2083333333333335,2.0025,Minimal Transformation Potential,Not Applicable
51-4051.00,Metal-Refining Furnace Operators and Tenders,0.11256253474152307,Low-Tech,2.75,2.456666666666667,3.3774999999999995,2.345,2.375,1.6875,Minimal Transformation Potential,Not Applicable
51-4052.00,"Pourers and Casters, Metal",0.12172124579304451,Medium-Tech,2.5357142857142856,2.23,2.905,1.9675,2.105,1.6275,Low Transformation Potential,Not Applicable
