O*NET-SOC Code,Title,technical_composition,cognitive_skills,social_skills,operations_skills,maintenance_skills,management_skills,technical_skills,AI_Benefit_Classification,AI_Benefit_Score
47-2141.00,"Painters, Construction and Maintenance",0.12441914498141264,2.447142857142857,2.436666666666667,2.185,1.47,2.2283333333333335,1.53,Minimal AI Benefit,1.0669193883873251
35-2011.00,"Cooks, Fast Food",0.12404225875046408,2.1785714285714284,2.4983333333333335,1.655,1.0,1.9366666666666668,1.3125,Low AI Benefit,1.0664990961028147
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",0.12307259791094485,2.787142857142857,2.8333333333333335,3.25,3.28,2.331666666666667,2.0325,Minimal AI Benefit,1.0654148069740212
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.11094248280631651,2.447142857142857,2.605,2.28,1.625,2.061666666666667,1.375,Minimal AI Benefit,1.0649177374411556
53-7072.00,"Pump Operators, Except Wellhead Pumpers",0.13073078985614253,2.768571428571428,2.5866666666666664,3.315,2.25,2.395,2.0025,Minimal AI Benefit,1.0639089549726892
39-3091.00,Amusement and Recreation Attendants,0.12090935122310398,2.2842857142857147,2.5833333333333335,2.1275,1.405,1.8333333333333333,1.4075,Minimal AI Benefit,1.062962491185626
39-5011.00,Barbers,0.11797399642775176,2.501428571428572,2.4350000000000005,1.94,1.69,1.9566666666666668,1.4075,Minimal AI Benefit,1.0587244636876074
43-9071.00,"Office Machine Operators, Except Computer",0.12063023141309699,2.607142857142857,2.5,2.9675,2.2475,2.435,1.75,Minimal AI Benefit,1.058241524231554
31-1132.00,Orderlies,0.11654652864343397,2.2285714285714286,2.731666666666667,1.94,1.0925,1.7099999999999995,1.28,Minimal AI Benefit,1.0536390407282092
51-3011.00,Bakers,0.1328889638879514,2.6785714285714284,2.395,2.5325,1.28,2.125,1.6875,Minimal AI Benefit,1.053129230750687
47-4041.00,Hazardous Materials Removal Workers,0.11032416235358214,2.91,2.898333333333333,3.1274999999999995,2.2775,2.395,1.6875,Minimal AI Benefit,1.0524262349042044
51-9071.06,Gem and Diamond Workers,0.13103750054697413,2.697142857142857,2.4783333333333335,2.595,1.905,2.145,1.7825,Minimal AI Benefit,1.0507919662001237
47-2161.00,Plasterers and Stucco Masons,0.10914934875195906,2.6257142857142854,2.5849999999999995,2.6875,1.7475,2.331666666666667,1.4675,Minimal AI Benefit,1.0479096253937614
51-4111.00,Tool and Die Makers,0.14469595749308642,2.9085714285714284,2.1683333333333334,3.1875,2.655,2.188333333333333,2.2175,Minimal AI Benefit,1.0476203750353261
31-9099.02,Endoscopy Technicians,0.11272287945252131,2.802857142857143,2.7716666666666665,2.9375,2.285,2.23,1.655,Minimal AI Benefit,1.0468276971314436
49-9063.00,Musical Instrument Repairers and Tuners,0.1057485398094067,3.0,2.8350000000000004,3.31,2.815,2.5849999999999995,1.72,Minimal AI Benefit,1.0438698893329235
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.11648438619353342,3.0728571428571425,2.813333333333333,3.5925,3.4375,2.5,2.0325,Minimal AI Benefit,1.0437013040583194
49-9071.00,"Maintenance and Repair Workers, General",0.11792032996852275,2.854285714285715,2.523333333333333,3.2775,3.4399999999999995,2.4166666666666665,1.94,Minimal AI Benefit,1.0435425834612584
49-9052.00,Telecommunications Line Installers and Repairers,0.1219736905353223,2.731428571428572,2.52,3.0,2.6275,2.1683333333333334,1.8125,Minimal AI Benefit,1.0413067263974378
51-9011.00,Chemical Equipment Operators and Tenders,0.14075535001813566,3.0542857142857143,2.4983333333333335,3.44,2.1275,2.4166666666666665,2.2175,Minimal AI Benefit,1.0401734869682366
49-9044.00,Millwrights,0.11489536315141567,2.9271428571428575,2.9399999999999995,3.5,3.5,2.5400000000000005,2.0,Minimal AI Benefit,1.0389194853156694
49-9011.00,Mechanical Door Repairers,0.10435620250454887,2.84,2.9166666666666665,2.97,2.905,2.3149999999999995,1.625,Minimal AI Benefit,1.0368300420992542
47-2211.00,Sheet Metal Workers,0.12842871121492377,2.802857142857143,2.498333333333333,2.8475,2.75,2.25,1.9375,Minimal AI Benefit,1.0365897749665187
49-9092.00,Commercial Divers,0.10907976065460542,3.037142857142857,3.0,3.47,3.0,2.5416666666666665,1.8425,Minimal AI Benefit,1.0347732099101665
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.13314460847390217,3.4128571428571424,3.581666666666667,2.0625,1.4675,2.7083333333333335,2.0325,Moderate AI Benefit,1.0347620820396097
51-2092.00,Team Assemblers,0.11244094488188976,2.537142857142857,2.6466666666666665,2.7475000000000005,1.8125,2.3333333333333335,1.53,Minimal AI Benefit,1.0320790213723283
51-7021.00,Furniture Finishers,0.10262741158240674,2.7842857142857147,2.668333333333333,2.7825,2.0025,2.3100000000000005,1.435,Minimal AI Benefit,1.0311840357765192
43-5021.00,Couriers and Messengers,0.1250980431091828,2.481428571428571,2.48,2.22,1.2475,2.061666666666667,1.5,Minimal AI Benefit,1.0295336270726159
49-9061.00,Camera and Photographic Equipment Repairers,0.13483223638790445,2.8742857142857146,2.186666666666667,3.095,3.0025,2.268333333333333,2.0925,Minimal AI Benefit,1.029525922595761
47-4091.00,Segmental Pavers,0.09957897046043251,2.768571428571428,2.9783333333333335,2.75,1.9375,2.27,1.405,Minimal AI Benefit,1.0293359204210375
53-6031.00,Automotive and Watercraft Service Attendants,0.11239285626065261,2.5357142857142856,2.7483333333333335,2.7475,2.595,2.206666666666667,1.625,Minimal AI Benefit,1.0255535683408556
49-2097.00,Audiovisual Equipment Installers and Repairers,0.11150174705522135,2.858571428571428,2.6666666666666665,3.3100000000000005,3.345,2.5016666666666665,1.8425,Minimal AI Benefit,1.0219406385027983
49-3021.00,Automotive Body and Related Repairers,0.11731656318334903,2.698571428571428,2.6266666666666665,3.0,2.655,2.186666666666667,1.75,Minimal AI Benefit,1.0164174949512454
49-9051.00,Electrical Power-Line Installers and Repairers,0.10818906128317257,2.891428571428572,2.6016666666666666,3.25,2.9350000000000005,2.5,1.72,Minimal AI Benefit,1.0146021906815803
49-3022.00,Automotive Glass Installers and Repairers,0.111088504577823,2.5728571428571425,2.608333333333333,2.625,2.655,2.0216666666666665,1.56,Minimal AI Benefit,1.013274051736666
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",0.11842564520213254,2.9457142857142857,2.605,3.595,3.6875,2.5016666666666665,2.06,Minimal AI Benefit,1.0120016629693687
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.11500613251946719,2.5885714285714285,2.4133333333333336,2.2475,1.75,2.081666666666667,1.44,Minimal AI Benefit,1.0077476542943256
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.11774820574162681,3.0171428571428573,2.606666666666666,3.4675,2.6225,2.3349999999999995,1.875,Minimal AI Benefit,1.0047377677147415
51-9123.00,"Painting, Coating, and Decorating Workers",0.11910434544266166,2.2842857142857147,2.3766666666666665,1.935,1.375,1.9766666666666672,1.345,Minimal AI Benefit,1.004519970954078
47-5013.00,"Service Unit Operators, Oil and Gas",0.11029204314454581,3.0171428571428573,2.8349999999999995,3.5325,2.715,2.5416666666666665,1.815,Minimal AI Benefit,1.002891198624958
35-3023.01,Baristas,0.10851591566763126,2.394285714285714,2.8333333333333335,2.405,1.685,1.9783333333333335,1.375,Minimal AI Benefit,1.0004604667414714
25-2012.00,"Kindergarten Teachers, Except Special Education",0.11823300129926374,3.2857142857142856,3.685000000000001,1.565,1.0,2.5833333333333335,1.625,Minimal AI Benefit,0.9984107426426609
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.11205577887659636,2.552857142857143,2.563333333333333,2.72,1.905,2.145,1.5,Minimal AI Benefit,0.9965761784490396
49-3092.00,Recreational Vehicle Service Technicians,0.11043663791808155,2.8228571428571425,2.7916666666666665,3.215,2.935,2.331666666666667,1.75,Minimal AI Benefit,0.996159185094238
49-3011.00,Aircraft Mechanics and Service Technicians,0.11415149039348496,3.1614285714285715,2.8766666666666665,3.875,3.5325,2.5600000000000005,2.0625,Minimal AI Benefit,0.9925956925676739
53-5031.00,Ship Engineers,0.10823305934032167,3.1257142857142854,2.563333333333333,3.6575,3.25,2.605,1.845,Minimal AI Benefit,0.9889109457863637
53-7041.00,Hoist and Winch Operators,0.09645615380402038,3.0,2.8733333333333335,3.125,2.375,2.3733333333333335,1.4675,Minimal AI Benefit,0.9885548716474047
49-9081.00,Wind Turbine Service Technicians,0.11141412138040459,2.9800000000000004,2.52,3.5925,3.22,2.6216666666666666,1.8725,Minimal AI Benefit,0.9884077581647495
51-3092.00,Food Batchmakers,0.14205729286179772,2.644285714285714,2.331666666666667,2.78,1.435,1.9366666666666668,1.8425,Minimal AI Benefit,0.9879802869210539
51-5113.00,Print Binding and Finishing Workers,0.11101864995839249,2.6771428571428575,2.5400000000000005,2.97,2.535,2.25,1.62,Minimal AI Benefit,0.9868509891400881
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.11572364951405106,2.25,2.48,1.9675,1.0,2.0833333333333335,1.28,Minimal AI Benefit,0.9859494399658455
49-3091.00,Bicycle Repairers,0.09903533644769866,2.8042857142857143,3.0033333333333334,3.0600000000000005,3.285,2.335,1.5925,Minimal AI Benefit,0.9857367728050405
51-7031.00,"Model Makers, Wood",0.12640674882733774,2.8214285714285716,2.3333333333333335,2.75,1.7175,2.0400000000000005,1.6875,Minimal AI Benefit,0.9839057637528252
51-6051.00,"Sewers, Hand",0.1242215984254509,2.4114285714285715,2.02,2.1875,1.095,1.98,1.375,Minimal AI Benefit,0.983632737346221
51-4062.00,"Patternmakers, Metal and Plastic",0.14311148214087963,2.7142857142857144,2.27,2.9675,2.065,1.9583333333333333,2.0,Minimal AI Benefit,0.980878282731174
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.11019360781668942,2.7328571428571427,2.5,3.03,2.345,2.2716666666666665,1.595,Minimal AI Benefit,0.978475246406032
45-2041.00,"Graders and Sorters, Agricultural Products",0.12907500662602703,2.0700000000000003,1.9583333333333333,1.625,1.0,1.5616666666666668,1.2175,Low AI Benefit,0.9767208565244281
49-3023.00,Automotive Service Technicians and Mechanics,0.10867305777435368,2.8385714285714285,2.688333333333333,3.3725000000000005,3.22,2.48,1.78,Minimal AI Benefit,0.9756652260197616
51-6041.00,Shoe and Leather Workers and Repairers,0.10853779563922925,2.4114285714285715,2.5233333333333334,2.4075,1.5,1.9583333333333333,1.315,Minimal AI Benefit,0.9755727609277784
51-4192.00,"Layout Workers, Metal and Plastic",0.13007910510175635,2.731428571428572,2.3349999999999995,2.75,2.0925,1.9783333333333335,1.7775,Minimal AI Benefit,0.9754256773799571
47-2081.00,Drywall and Ceiling Tile Installers,0.12195746861388676,2.4828571428571427,2.2083333333333335,2.375,1.9075,2.0416666666666665,1.53,Minimal AI Benefit,0.9728987591962226
49-9031.00,Home Appliance Repairers,0.11209612585011841,2.8042857142857143,2.625,3.375,3.375,2.4150000000000005,1.8425,Minimal AI Benefit,0.9715328690468431
49-3052.00,Motorcycle Mechanics,0.11385088714976999,2.888571428571429,2.645,3.3099999999999996,3.095,2.188333333333333,1.815,Minimal AI Benefit,0.9697876288337188
49-9094.00,Locksmiths and Safe Repairers,0.11493533909834398,2.5542857142857143,2.5849999999999995,3.09,2.935,2.311666666666667,1.75,Minimal AI Benefit,0.967928448748966
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.1192386215998845,2.855714285714286,2.6683333333333334,3.7175,3.47,2.5416666666666665,2.065,Minimal AI Benefit,0.9675137470281674
47-2171.00,Reinforcing Iron and Rebar Workers,0.1259281538432618,2.5742857142857143,2.2716666666666665,2.5625,1.6225,2.0400000000000005,1.595,Minimal AI Benefit,0.9628199670228451
47-3016.00,Helpers--Roofers,0.11658376265766567,2.4457142857142857,2.4983333333333335,2.41,2.3425,2.143333333333333,1.5625,Minimal AI Benefit,0.9595134073970679
47-2221.00,Structural Iron and Steel Workers,0.105848997164759,2.857142857142857,2.7716666666666665,3.185,2.0925,2.2716666666666665,1.56,Minimal AI Benefit,0.9561738710290373
47-2121.00,Glaziers,0.11800404585300067,2.518571428571428,2.4783333333333335,2.5025,2.0325,2.1466666666666665,1.5625,Minimal AI Benefit,0.9556153509616927
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.13482557987386273,2.6614285714285715,2.418333333333333,2.97,1.5925,2.1650000000000005,1.84,Minimal AI Benefit,0.9552466724156625
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.1175695379093764,2.447142857142857,2.2716666666666665,2.2825,2.28,1.9583333333333333,1.4975,Minimal AI Benefit,0.9548207636351982
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.11702846264853083,2.7857142857142856,2.606666666666667,3.375,2.655,2.2716666666666665,1.815,Minimal AI Benefit,0.9504448573650961
51-9083.00,Ophthalmic Laboratory Technicians,0.1292323878391129,2.641428571428572,2.435,2.9675,2.1225,2.2483333333333335,1.8425,Minimal AI Benefit,0.948462166960705
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.121627887946319,2.9657142857142853,3.188333333333333,1.815,1.405,2.1266666666666665,1.5925,Low AI Benefit,0.9462511792406878
53-5022.00,Motorboat Operators,0.10622243923279978,2.7857142857142856,2.813333333333333,3.3775,2.47,2.5,1.6575,Minimal AI Benefit,0.9442487754100373
53-7064.00,"Packers and Packagers, Hand",0.12919318575854857,2.1771428571428575,1.9966666666666668,2.03,1.3125,1.7516666666666667,1.375,Minimal AI Benefit,0.9440451977739679
51-8021.00,Stationary Engineers and Boiler Operators,0.11477745612447983,2.7814285714285716,2.6033333333333335,3.4375,2.78,2.3766666666666665,1.8125,Minimal AI Benefit,0.9432032392928222
47-2051.00,Cement Masons and Concrete Finishers,0.12457642782330108,2.59,2.415,2.7825,1.845,2.2083333333333335,1.685,Minimal AI Benefit,0.9431841640482204
53-5011.00,Sailors and Marine Oilers,0.1174368178211873,2.7142857142857144,2.7716666666666665,3.405,2.4375,2.311666666666667,1.815,Minimal AI Benefit,0.941266957612251
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.10276904195750555,2.9285714285714284,2.561666666666667,3.4025,2.5325,2.5,1.595,Minimal AI Benefit,0.93841783732746
35-2021.00,Food Preparation Workers,0.11699555416894158,2.09,2.3966666666666665,1.9375,1.03,1.98,1.25,Minimal AI Benefit,0.9342344395912956
47-2132.00,"Insulation Workers, Mechanical",0.11735886664865922,2.607142857142857,2.393333333333333,2.5600000000000005,1.6575,2.063333333333333,1.5,Minimal AI Benefit,0.932208414222688
43-5052.00,Postal Service Mail Carriers,0.11257179323548179,2.2842857142857147,2.2483333333333335,1.8425,1.0,1.7299999999999998,1.155,Minimal AI Benefit,0.931572704895615
51-2022.00,Electrical and Electronic Equipment Assemblers,0.12483334324074152,2.602857142857143,2.435,2.845,2.2175,2.1683333333333334,1.75,Minimal AI Benefit,0.9302976537235478
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.12997194256477967,2.7328571428571427,2.27,3.16,2.095,2.293333333333333,1.875,Minimal AI Benefit,0.9300327513576812
25-2011.00,"Preschool Teachers, Except Special Education",0.1143151939942718,3.1957142857142857,3.5,1.625,1.095,2.438333333333333,1.53,Low AI Benefit,0.9286984170751895
51-2041.00,Structural Metal Fabricators and Fitters,0.1333065983293883,2.3228571428571425,2.2483333333333335,2.4075,1.78,1.7900000000000005,1.6225,Minimal AI Benefit,0.9264123798671446
51-4061.00,"Model Makers, Metal and Plastic",0.13696158047205206,2.8757142857142854,2.2516666666666665,3.3425,2.4075,2.1033333333333335,2.06,Minimal AI Benefit,0.9252107697474206
31-9093.00,Medical Equipment Preparers,0.12220179951681127,2.8228571428571425,2.395,3.1575,2.3125,2.331666666666667,1.8125,Minimal AI Benefit,0.9243789173564585
47-2011.00,Boilermakers,0.10932050242810505,3.0171428571428573,2.5416666666666665,3.5,2.9675,2.231666666666667,1.75,Minimal AI Benefit,0.9228241394507487
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.12428260616533411,2.607142857142857,2.186666666666667,2.7825,1.9675,2.1,1.6525,Minimal AI Benefit,0.9198998358643837
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.10750211164862167,2.7857142857142856,2.6650000000000005,3.0275,1.995,1.98,1.5,Minimal AI Benefit,0.9186859621987473
51-7011.00,Cabinetmakers and Bench Carpenters,0.1274180180461945,2.857142857142857,2.375,3.25,2.595,2.2083333333333335,1.94,Minimal AI Benefit,0.9179154441140618
47-2142.00,Paperhangers,0.12140131807145335,2.358571428571428,2.3533333333333335,2.2525,1.155,1.831666666666667,1.375,Minimal AI Benefit,0.9113808037262772
53-7011.00,Conveyor Operators and Tenders,0.11567283673861525,2.7328571428571427,2.5816666666666666,3.4399999999999995,2.06,2.3349999999999995,1.72,Minimal AI Benefit,0.9101525476327724
25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.12379703910702232,3.4642857142857144,3.2283333333333335,2.2825,1.75,2.563333333333333,1.8775,Moderate AI Benefit,0.9089027321126733
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.09828422397084699,2.712857142857143,2.645,2.9399999999999995,1.5325,2.188333333333333,1.31,Minimal AI Benefit,0.9066257362789171
53-6011.00,Bridge and Lock Tenders,0.1056851790995728,2.59,2.7283333333333335,2.72,1.4675,1.8333333333333333,1.34,Minimal AI Benefit,0.9054814601818382
27-3092.00,Court Reporters and Simultaneous Captioners,0.11772497723321469,2.16,1.875,1.875,1.2825,1.6883333333333332,1.185,Minimal AI Benefit,0.9049540869829181
47-4031.00,Fence Erectors,0.11199542097086321,2.5357142857142856,2.3533333333333335,2.595,1.965,2.186666666666667,1.4675,Minimal AI Benefit,0.904870878159926
51-3093.00,Food Cooking Machine Operators and Tenders,0.12843131728763882,2.587142857142857,2.23,2.8125,1.375,2.0399999999999996,1.6275,Minimal AI Benefit,0.9046703247924501
53-7071.00,Gas Compressor and Gas Pumping Station Operators,0.12233845474683294,2.6957142857142857,2.5,3.5,2.31,2.2483333333333335,1.8475,Minimal AI Benefit,0.9039048297091534
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.12310462743896013,2.3742857142857146,2.313333333333333,2.5650000000000004,1.5625,2.0833333333333335,1.53,Minimal AI Benefit,0.9011042912744558
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.09799293450832718,2.9985714285714287,2.9416666666666664,3.31,2.435,2.145,1.5025,Minimal AI Benefit,0.9010764612553357
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.1210086004691165,2.802857142857143,2.4583333333333335,3.09,2.9075,2.125,1.8425,Minimal AI Benefit,0.8986193873561936
51-9031.00,"Cutters and Trimmers, Hand",0.11353192409579932,2.2842857142857143,2.2483333333333335,2.1875,1.06,1.98,1.25,Minimal AI Benefit,0.8956831629067262
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.11710070712364783,2.4114285714285715,2.4166666666666665,2.7475000000000005,2.3425,2.315,1.6225,Minimal AI Benefit,0.8948346177899101
47-2053.00,Terrazzo Workers and Finishers,0.12215870237150908,2.4642857142857144,2.3333333333333335,2.655,1.9675,2.0416666666666665,1.595,Minimal AI Benefit,0.8947102202050439
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.128841486073007,2.7114285714285713,2.3966666666666665,3.25,2.5275,2.231666666666667,1.94,Minimal AI Benefit,0.8911356774460008
37-3013.00,Tree Trimmers and Pruners,0.10669950979196643,2.641428571428572,2.688333333333333,3.2175,2.2825,2.2516666666666665,1.5625,Minimal AI Benefit,0.8876804271290255
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.12819494764008138,2.6771428571428575,2.2066666666666666,3.0925,2.4675,2.1033333333333335,1.845,Minimal AI Benefit,0.8876346976926661
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.11919716731019021,2.5728571428571425,2.335,2.75,2.065,2.063333333333333,1.595,Minimal AI Benefit,0.887321037966618
53-3052.00,"Bus Drivers, Transit and Intercity",0.11158135967546687,2.427142857142857,2.5600000000000005,2.905,1.47,2.0833333333333335,1.4375,Minimal AI Benefit,0.886112139816515
51-9194.00,Etchers and Engravers,0.12560268538297223,2.59,2.311666666666667,2.9350000000000005,1.9975,2.105,1.715,Minimal AI Benefit,0.8848593988404025
51-9161.00,Computer Numerically Controlled Tool Operators,0.12646626762261837,3.051428571428572,2.3983333333333334,3.685000000000001,2.7175,2.3766666666666665,2.06,Minimal AI Benefit,0.8843224128696405
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.11300658329419445,2.6257142857142854,2.5849999999999995,3.4399999999999995,2.2175,2.3966666666666665,1.69,Minimal AI Benefit,0.8820349462915854
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.10483994721173617,2.2842857142857147,2.3516666666666666,2.0925,1.75,1.9383333333333332,1.22,Minimal AI Benefit,0.8809279104791721
51-2031.00,Engine and Other Machine Assemblers,0.12852776985452916,2.518571428571428,2.395,3.0649999999999995,2.565,2.186666666666667,1.8775,Minimal AI Benefit,0.8789483849670425
47-2082.00,Tapers,0.10684114106254908,2.302857142857143,2.226666666666667,2.1225,1.59,1.9150000000000005,1.215,Minimal AI Benefit,0.8781582794332076
53-3033.00,Light Truck Drivers,0.11230694567358473,2.442857142857143,2.355,2.4975,1.75,2.06,1.405,Minimal AI Benefit,0.8772885955718324
51-4071.00,Foundry Mold and Coremakers,0.11461837500363543,2.4457142857142857,2.1033333333333335,2.53,1.75,2.0433333333333334,1.4075,Minimal AI Benefit,0.8733845506079623
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.09963776529048438,2.7857142857142856,2.73,3.3725,2.625,2.3349999999999995,1.5325,Minimal AI Benefit,0.8667857499452667
49-3041.00,Farm Equipment Mechanics and Service Technicians,0.12351709699930216,2.91,2.3966666666666665,3.595,3.375,2.3766666666666665,2.065,Minimal AI Benefit,0.8663931728308909
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.12273110424276483,2.4657142857142853,2.0850000000000004,2.7475,1.8125,2.0399999999999996,1.56,Minimal AI Benefit,0.8637374362782482
51-2023.00,Electromechanical Equipment Assemblers,0.13306430840559802,2.467142857142857,2.0866666666666664,3.03,2.375,2.061666666666667,1.845,Minimal AI Benefit,0.8625941270386408
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.11850349425656681,2.462857142857142,2.375,2.5,1.28,1.8333333333333333,1.405,Minimal AI Benefit,0.8578931822789361
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.10708159380899045,2.642857142857143,2.606666666666667,3.375,2.655,2.2916666666666665,1.6275,Minimal AI Benefit,0.8557915307124191
53-7121.00,"Tank Car, Truck, and Ship Loaders",0.12208207294104217,2.59,2.4166666666666665,3.25,2.125,2.436666666666667,1.7825,Minimal AI Benefit,0.8544955886269809
49-3093.00,Tire Repairers and Changers,0.09844979478733693,2.3742857142857146,2.5416666666666665,2.8475,2.345,2.2083333333333335,1.345,Minimal AI Benefit,0.8543957103271078
51-4052.00,"Pourers and Casters, Metal",0.12172124579304451,2.5357142857142856,2.23,2.905,1.9675,2.105,1.6275,Minimal AI Benefit,0.8535779317042272
53-4041.00,Subway and Streetcar Operators,0.09454630660183935,2.8200000000000003,2.811666666666667,3.22,1.8425,2.186666666666667,1.345,Minimal AI Benefit,0.8495787397731046
47-5023.00,"Earth Drillers, Except Oil and Gas",0.10946284055105951,2.7328571428571427,2.563333333333333,3.47,2.7524999999999995,2.2099999999999995,1.6875,Minimal AI Benefit,0.8486258943096606
51-9141.00,Semiconductor Processing Technicians,0.12364570258307457,2.7328571428571427,2.3966666666666665,3.1575,2.285,2.061666666666667,1.7825,Minimal AI Benefit,0.84843257808838
51-8013.00,Power Plant Operators,0.12019414215723684,2.9114285714285715,2.4166666666666665,3.5,2.56,2.3366666666666664,1.875,Minimal AI Benefit,0.847119973740805
47-3013.00,Helpers--Electricians,0.11321787598288047,2.642857142857143,2.3533333333333335,2.875,2.8149999999999995,2.0416666666666665,1.625,Minimal AI Benefit,0.8465601849877007
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,0.11733327381483798,2.8214285714285716,2.311666666666667,3.4375,3.155,2.398333333333333,1.8775,Minimal AI Benefit,0.8460652678757424
51-9195.05,"Potters, Manufacturing",0.12693283660105872,2.4271428571428575,2.2516666666666665,2.8425,1.375,2.0400000000000005,1.59,Minimal AI Benefit,0.8448006423894201
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.12839559594211258,2.731428571428572,2.376666666666667,3.3425,2.375,2.123333333333333,1.9075,Minimal AI Benefit,0.8402833953212039
37-3011.00,Landscaping and Groundskeeping Workers,0.12202077816255856,2.25,2.2716666666666665,2.4975,1.9025,1.8533333333333335,1.4975,Minimal AI Benefit,0.8356143902356217
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.13261036128956208,2.41,2.186666666666667,3.125,2.4375,2.105,1.875,Minimal AI Benefit,0.8313862645134673
47-5043.00,"Roof Bolters, Mining",0.09542885190873539,2.7157142857142853,2.5849999999999995,3.28,2.75,2.2716666666666665,1.435,Minimal AI Benefit,0.8277628864424785
49-9064.00,Watch and Clock Repairers,0.11489519722726522,2.552857142857143,2.3533333333333335,2.9675,2.75,2.145,1.6575,Minimal AI Benefit,0.8277224760097142
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",0.11291016345090328,2.1242857142857146,2.2716666666666665,2.31,1.6275,1.9783333333333335,1.3125,Minimal AI Benefit,0.8257986673162568
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.11713995943204868,2.5528571428571425,2.48,2.9375,1.9675,2.0833333333333335,1.595,Minimal AI Benefit,0.8228708103931227
51-2021.00,"Coil Winders, Tapers, and Finishers",0.11646197592110835,2.4114285714285715,2.168333333333333,2.56,1.435,1.856666666666667,1.375,Minimal AI Benefit,0.8200573919143554
51-9111.00,Packaging and Filling Machine Operators and Tenders,0.10477069758358043,2.4285714285714284,2.563333333333333,2.97,2.065,1.9783333333333335,1.405,Minimal AI Benefit,0.8174236320187219
51-9198.00,Helpers--Production Workers,0.11871988988300068,2.25,2.186666666666667,2.5275,1.81,1.8966666666666665,1.4375,Minimal AI Benefit,0.8147279479238357
47-2061.00,Construction Laborers,0.1152179081548675,2.337142857142857,2.33,2.6225,2.3125,1.9166666666666667,1.5,Minimal AI Benefit,0.809131726161084
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.1187148813533309,2.5728571428571425,2.438333333333333,3.0325,2.2175,2.043333333333333,1.6575,Minimal AI Benefit,0.8062580371176103
47-5011.00,"Derrick Operators, Oil and Gas",0.09184884304687145,2.8757142857142854,2.6899999999999995,3.595,2.5925,2.46,1.4375,Minimal AI Benefit,0.8040245220926213
47-4021.00,Elevator and Escalator Installers and Repairers,0.10868255924701663,2.9457142857142857,2.4583333333333335,3.5925,3.72,2.4350000000000005,1.8475,Minimal AI Benefit,0.8031925287931296
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.1290100116525172,2.605714285714286,2.311666666666667,3.4675,2.4675,2.2283333333333335,1.9375,Minimal AI Benefit,0.7990052788790484
51-4051.00,Metal-Refining Furnace Operators and Tenders,0.11256253474152307,2.75,2.456666666666667,3.3774999999999995,2.345,2.375,1.6875,Minimal AI Benefit,0.796343871595331
