O*NET-SOC Code,Title,basic_skills,cognitive_skills,social_skills,operations_skills,maintenance_skills,technical_skills,management_skills,intermediate_automation_risk,automation_risk,automation_risk_score,missing_job
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.6550000000000002,2.447142857142857,2.605,2.2800000000000002,1.625,1.375,2.061666666666667,0.41,0.41,51.0,False
39-1022.00,First-Line Supervisors of Personal Service Workers,3.625,3.0885714285714285,3.4783333333333335,2.1574999999999998,1.0,1.5925,2.956666666666667,0.41,0.41,51.0,False
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2.5025,2.5728571428571425,2.335,2.75,2.065,1.595,2.063333333333333,0.41,0.41,51.0,False
29-2012.00,Medical and Clinical Laboratory Technicians,3.4699999999999998,2.9457142857142857,2.8733333333333335,2.9675000000000002,2.2800000000000002,2.4699999999999998,2.5,0.41,0.41,51.0,False
29-2034.00,Radiologic Technologists and Technicians,3.4375,2.7514285714285713,2.936666666666667,2.9975000000000005,1.72,1.8725,2.25,0.41,0.41,51.0,False
29-2010.00,Clinical Laboratory Technologists and Technicians,3.4675000000000002,3.0885714285714285,2.9166666666666665,3.065,2.2824999999999998,2.5,2.6266666666666665,0.41,0.41,51.0,True
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,3.4725,3.052857142857143,3.48,2.25,1.06,1.75,3.143333333333333,0.41,0.41,51.0,False
29-1021.00,"Dentists, General",3.8125,3.66,3.605,2.5949999999999998,1.6275,2.5300000000000002,3.168333333333333,0.41,0.41,51.0,False
21-1099.00,"Community and Social Service Specialists, All Other",4.03,3.198571428571428,3.6033333333333335,1.875,1.0,1.625,2.8149999999999995,0.41,0.41,51.0,True
27-4021.00,Photographers,3.375,3.0328571428571434,2.98,2.3725,1.7525,1.8125,2.355,0.41,0.41,51.0,False
39-6011.00,Baggage Porters and Bellhops,3.2175000000000002,2.447142857142857,2.7716666666666665,2.19,1.435,1.375,2.1466666666666665,0.41,0.41,51.0,False
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,3.9375,3.537142857142857,3.768333333333334,2.0625,1.0,1.7825,3.145,0.41,0.41,51.0,False
43-5031.00,Public Safety Telecommunicators,3.7800000000000002,3.052857142857143,3.3966666666666665,2.1550000000000002,1.435,1.7525,2.313333333333333,0.41,0.41,51.0,False
17-3028.00,Calibration Technologists and Technicians,3.6550000000000002,3.194285714285715,2.8966666666666665,3.1574999999999998,2.3425000000000002,2.6574999999999998,2.6650000000000005,0.41,0.41,51.0,True
11-9179.00,"Personal Service Managers, All Other",3.6875,3.1614285714285715,3.438333333333333,1.8425,1.375,1.8125,3.0816666666666666,0.41,0.41,51.0,True
27-2012.03,Media Programming Directors,4.0,3.6785714285714284,3.436666666666667,2.065,1.0,1.6575,3.355,0.41,0.41,51.0,False
47-2181.00,Roofers,2.7175000000000002,2.6057142857142854,2.5833333333333335,2.625,1.845,1.5625,2.1666666666666665,0.41,0.41,51.0,False
25-2032.00,"Career/Technical Education Teachers, Secondary School",3.9699999999999998,3.4128571428571424,3.581666666666667,2.0625,1.4675,2.0324999999999998,2.7083333333333335,0.41,0.41,51.0,False
29-1181.00,Audiologists,4.0600000000000005,3.6257142857142854,3.3533333333333335,2.5600000000000005,1.9025,2.3775,2.688333333333333,0.41,0.41,51.0,False
25-2011.00,"Preschool Teachers, Except Special Education",3.6574999999999998,3.1957142857142857,3.5,1.625,1.095,1.53,2.438333333333333,0.41,0.41,51.0,False
21-1094.00,Community Health Workers,4.03,3.198571428571428,3.6033333333333335,1.875,1.0,1.625,2.8149999999999995,0.41,0.41,51.0,False
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",2.935,2.5171428571428573,2.373333333333333,3.1875,2.1225,1.75,1.8766666666666667,0.41,0.41,51.0,False
17-3027.00,Mechanical Engineering Technologists and Technicians,3.6550000000000002,3.194285714285715,2.8966666666666665,3.1574999999999998,2.3425000000000002,2.6574999999999998,2.6650000000000005,0.41,0.41,51.0,False
11-9199.08,Loss Prevention Managers,3.9375,3.538571428571428,3.6650000000000005,2.2800000000000002,1.0,1.78,3.25,0.41,0.41,51.0,False
11-9179.01,Fitness and Wellness Coordinators,3.6875,3.1614285714285715,3.438333333333333,1.8425,1.375,1.8125,3.0816666666666666,0.41,0.41,51.0,False
53-4011.00,Locomotive Engineers,3.4375,3.0700000000000003,2.418333333333333,3.4375,1.625,1.5325,2.2266666666666666,0.41,0.41,51.0,False
11-3071.00,"Transportation, Storage, and Distribution Managers",3.75,3.372857142857143,3.4983333333333335,2.2199999999999998,1.09,1.8125,3.3333333333333335,0.41,0.41,51.0,False
11-3012.00,Administrative Services Managers,3.9074999999999998,3.2142857142857144,3.311666666666667,2.0,1.03,1.5325,3.168333333333333,0.41,0.41,51.0,False
53-1041.00,Aircraft Cargo Handling Supervisors,3.4025,3.16,3.0,2.625,1.75,1.9675,2.831666666666667,0.41,0.41,51.0,False
29-2011.00,Medical and Clinical Laboratory Technologists,3.4675000000000002,3.0885714285714285,2.9166666666666665,3.065,2.2824999999999998,2.5,2.6266666666666665,0.41,0.41,51.0,False
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",4.1875,3.5728571428571425,3.1466666666666665,1.3725,1.0,2.7525,2.645,0.54,0.4062588235294118,50.6,False
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.8449999999999998,2.641428571428572,2.311666666666667,3.625,2.4050000000000002,1.905,2.206666666666667,0.4,0.4,50.0,False
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",3.625,3.0171428571428573,3.355,2.125,1.625,1.8125,2.731666666666666,0.4,0.4,50.0,True
51-2090.00,Miscellaneous Assemblers and Fabricators,2.9675000000000002,2.537142857142857,2.6466666666666665,2.7475000000000005,1.8125,1.53,2.3333333333333335,0.4,0.4,50.0,True
51-9141.00,Semiconductor Processing Technicians,3.0649999999999995,2.7328571428571427,2.3966666666666665,3.1574999999999998,2.285,1.7825,2.061666666666667,0.4,0.4,50.0,False
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.0,2.7314285714285718,2.376666666666667,3.3425000000000002,2.375,1.9075,2.123333333333333,0.4,0.4,50.0,False
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.1550000000000002,2.9285714285714284,2.5,3.3774999999999995,2.25,2.0,2.418333333333333,0.4,0.4,50.0,False
51-9071.00,Jewelers and Precious Stone and Metal Workers,2.875,2.608571428571428,2.73,2.2824999999999998,1.8125,1.5,2.3333333333333335,0.4,0.4,50.0,False
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",3.34,2.9657142857142853,3.0833333333333335,2.3125,1.4375,1.595,2.811666666666667,0.4,0.4,50.0,False
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.75,2.605714285714286,2.311666666666667,3.4675000000000002,2.4675000000000002,1.9375,2.2283333333333335,0.4,0.4,50.0,False
53-6011.00,Bridge and Lock Tenders,2.94,2.59,2.7283333333333335,2.7199999999999998,1.4675,1.34,1.8333333333333333,0.4,0.4,50.0,False
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",2.9375,2.64,2.25,3.37,2.37,1.755,2.143333333333333,0.4,0.4,50.0,False
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2.9399999999999995,2.7857142857142856,2.5416666666666665,3.2175000000000002,2.535,2.1875,2.375,0.4,0.4,50.0,False
51-8091.00,Chemical Plant and System Operators,3.1875,3.1242857142857146,2.5416666666666665,3.6550000000000002,2.1550000000000002,2.0625,2.543333333333333,0.4,0.4,50.0,False
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",2.9975,2.5528571428571425,2.48,2.9375,1.9675,1.595,2.0833333333333335,0.4,0.4,50.0,False
53-7051.00,Industrial Truck and Tractor Operators,2.7525,2.337142857142857,2.2900000000000005,3.0324999999999998,2.0625,1.56,2.0833333333333335,0.4,0.4,50.0,False
53-7061.00,Cleaners of Vehicles and Equipment,2.3125,2.0714285714285716,2.105,2.7824999999999998,2.0324999999999998,1.31,1.9799999999999998,0.4,0.4,50.0,False
53-7072.00,"Pump Operators, Except Wellhead Pumpers",3.0600000000000005,2.7685714285714282,2.5866666666666664,3.315,2.25,2.0025,2.395,0.4,0.4,50.0,False
53-7121.00,"Tank Car, Truck, and Ship Loaders",3.0625,2.59,2.4166666666666665,3.25,2.125,1.7825,2.436666666666667,0.4,0.4,50.0,False
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2.7524999999999995,2.41,2.061666666666667,2.94,2.1550000000000002,1.375,1.9566666666666668,0.4,0.4,50.0,False
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",2.7824999999999998,2.2857142857142856,2.31,2.7199999999999998,1.9025,1.405,2.063333333333333,0.4,0.4,50.0,False
11-1011.00,Chief Executives,4.1225000000000005,3.9285714285714284,3.831666666666667,1.815,1.03,2.0925000000000002,4.1450000000000005,0.4,0.4,50.0,False
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2.7199999999999998,2.2842857142857147,2.3516666666666666,2.0925000000000002,1.75,1.22,1.9383333333333332,0.4,0.4,50.0,False
53-7199.00,"Material Moving Workers, All Other",3.0625,2.59,2.4166666666666665,3.25,2.125,1.7825,2.436666666666667,0.4,0.4,50.0,True
21-2011.00,Clergy,4.1899999999999995,3.4285714285714284,3.9166666666666665,1.2825,1.0,1.565,3.106666666666667,0.4,0.4,50.0,False
27-1022.00,Fashion Designers,3.6899999999999995,3.552857142857143,3.6233333333333335,1.8125,1.125,1.5925,3.0833333333333335,0.4,0.4,50.0,False
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3.9675000000000002,2.9457142857142857,2.9399999999999995,2.06,1.465,1.3775,2.1233333333333335,0.4,0.4,50.0,False
29-1124.00,Radiation Therapists,3.4675000000000002,3.0357142857142856,3.02,3.0649999999999995,2.1550000000000002,2.2824999999999998,2.56,0.4,0.4,50.0,False
29-1126.00,Respiratory Therapists,3.5925000000000002,3.34,3.2716666666666665,2.8149999999999995,1.97,2.3425000000000002,2.606666666666666,0.4,0.4,50.0,False
29-1151.00,Nurse Anesthetists,3.875,3.7314285714285718,3.418333333333333,2.8774999999999995,2.0,2.565,2.7916666666666665,0.4,0.4,50.0,False
29-2032.00,Diagnostic Medical Sonographers,3.6574999999999998,3.0885714285714285,3.1033333333333335,2.81,1.9975,2.1550000000000002,2.3766666666666665,0.4,0.4,50.0,False
31-9093.00,Medical Equipment Preparers,3.0925000000000002,2.8228571428571425,2.395,3.1574999999999998,2.3125,1.8125,2.331666666666667,0.4,0.4,50.0,False
33-3012.00,Correctional Officers and Jailers,3.625,3.1257142857142854,3.355,2.31,1.435,1.625,2.331666666666667,0.4,0.4,50.0,False
33-3041.00,Parking Enforcement Workers,3.0625,2.6257142857142854,2.9166666666666665,2.3425000000000002,1.6875,1.5,2.063333333333333,0.4,0.4,50.0,False
35-9021.00,Dishwashers,2.375,2.14,2.27,2.5300000000000002,1.78,1.28,2.0849999999999995,0.4,0.4,50.0,False
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",2.9675000000000002,2.6257142857142854,2.606666666666666,2.6574999999999998,2.0949999999999998,1.6575,2.248333333333333,0.4,0.4,50.0,False
39-1013.00,First-Line Supervisors of Gambling Services Workers,3.625,3.0171428571428573,3.355,2.125,1.625,1.8125,2.731666666666666,0.4,0.4,50.0,False
47-2043.00,Floor Sanders and Finishers,2.6225,2.4457142857142857,2.3533333333333335,2.6850000000000005,1.8725,1.375,1.9599999999999997,0.4,0.4,50.0,False
47-2121.00,Glaziers,2.7824999999999998,2.5185714285714282,2.4783333333333335,2.5025,2.0324999999999998,1.5625,2.1466666666666665,0.4,0.4,50.0,False
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",2.685,2.552857142857143,2.563333333333333,2.7199999999999998,1.905,1.5,2.145,0.4,0.4,50.0,False
47-2161.00,Plasterers and Stucco Masons,2.6875,2.6257142857142854,2.5849999999999995,2.6875,1.7475,1.4675,2.331666666666667,0.4,0.4,50.0,False
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2.44,2.447142857142857,2.2716666666666665,2.2824999999999998,2.2800000000000002,1.4975,1.9583333333333333,0.4,0.4,50.0,False
47-4031.00,Fence Erectors,2.625,2.5357142857142856,2.3533333333333335,2.5949999999999998,1.965,1.4675,2.186666666666667,0.4,0.4,50.0,False
51-2092.00,Team Assemblers,2.9675000000000002,2.537142857142857,2.6466666666666665,2.7475000000000005,1.8125,1.53,2.3333333333333335,0.4,0.4,50.0,False
25-1194.00,"Career/Technical Education Teachers, Postsecondary",3.8449999999999998,3.4642857142857144,3.2283333333333335,2.2824999999999998,1.75,1.8775,2.563333333333333,0.4,0.4,50.0,False
33-2022.00,Forest Fire Inspectors and Prevention Specialists,3.4025,3.1771428571428575,3.1266666666666665,2.375,1.845,1.8425,2.625,0.4,0.4,50.0,False
47-5051.00,"Rock Splitters, Quarry",2.6225,2.3385714285714285,2.2083333333333335,2.75,1.8425,1.25,1.8116666666666668,0.4,0.4,50.0,False
15-1232.00,Computer User Support Specialists,3.875,3.1942857142857144,2.8533333333333335,2.94,2.0925000000000002,2.0625,2.4599999999999995,0.4,0.4,50.0,False
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",3.625,3.251428571428572,3.1466666666666665,2.7800000000000002,2.065,2.315,3.1466666666666665,0.4,0.4,50.0,False
51-2022.00,Electrical and Electronic Equipment Assemblers,3.0024999999999995,2.602857142857143,2.435,2.8449999999999998,2.2175000000000002,1.75,2.1683333333333334,0.4,0.4,50.0,False
11-3051.01,Quality Control Systems Managers,3.91,3.552857142857143,3.25,3.2199999999999998,1.6575,2.3425000000000002,3.27,0.4,0.4,50.0,False
11-9179.02,Spa Managers,3.5625,3.358571428571429,3.7099999999999995,2.2800000000000002,1.095,1.8125,3.3966666666666665,0.4,0.4,50.0,False
15-1241.01,Telecommunications Engineering Specialists,3.435,3.0700000000000003,2.936666666666667,2.7800000000000002,2.4675000000000002,2.4699999999999998,2.7483333333333335,0.4,0.4,50.0,False
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2.8449999999999998,2.7114285714285713,2.3966666666666665,3.25,2.5275,1.94,2.231666666666667,0.39,0.39,49.0,False
45-4021.00,Fallers,2.3449999999999998,2.5714285714285716,2.186666666666667,3.0,2.3125,1.5325,1.8966666666666665,0.39,0.39,49.0,False
19-4051.00,Nuclear Technicians,3.435,3.107142857142857,2.895,3.4699999999999998,2.44,2.375,2.4599999999999995,0.39,0.39,49.0,False
41-2022.00,Parts Salespersons,3.6550000000000002,2.6799999999999997,3.231666666666667,2.0925000000000002,1.72,1.6575,2.1850000000000005,0.39,0.39,49.0,False
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",2.9675000000000002,2.712857142857143,2.645,2.9399999999999995,1.5325,1.31,2.188333333333333,0.39,0.39,49.0,False
51-8031.00,Water and Wastewater Treatment Plant and System Operators,3.1574999999999998,2.872857142857143,2.563333333333333,3.565,2.5925000000000002,2.2475,2.5016666666666665,0.39,0.39,49.0,False
43-9071.00,"Office Machine Operators, Except Computer",3.0,2.607142857142857,2.5,2.9675000000000002,2.2475,1.75,2.435,0.39,0.39,49.0,False
51-8092.00,Gas Plant Operators,3.0300000000000002,2.9828571428571427,2.6666666666666665,3.5300000000000002,2.2525,2.0949999999999998,2.52,0.39,0.39,49.0,False
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2.8449999999999998,2.4114285714285715,2.4166666666666665,2.7475000000000005,2.3425000000000002,1.6225,2.315,0.39,0.39,49.0,False
47-2061.00,Construction Laborers,2.8425000000000002,2.337142857142857,2.33,2.6225,2.3125,1.5,1.9166666666666667,0.39,0.39,49.0,False
51-2061.00,Timing Device Assemblers and Adjusters,2.7199999999999998,2.4457142857142857,2.226666666666667,3.0625,2.5925000000000002,1.75,1.9783333333333335,0.39,0.39,49.0,False
53-7011.00,Conveyor Operators and Tenders,2.9375,2.7328571428571427,2.5816666666666666,3.4399999999999995,2.06,1.72,2.3349999999999995,0.39,0.39,49.0,False
51-2031.00,Engine and Other Machine Assemblers,2.8425000000000002,2.5185714285714282,2.395,3.0649999999999995,2.565,1.8775,2.186666666666667,0.39,0.39,49.0,False
35-3023.01,Baristas,3.125,2.394285714285714,2.8333333333333335,2.4050000000000002,1.685,1.375,1.9783333333333335,0.39,0.39,49.0,False
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2.9675000000000002,2.697142857142857,2.2716666666666665,3.375,2.4074999999999998,1.7175,2.1016666666666666,0.39,0.39,49.0,False
53-7071.00,Gas Compressor and Gas Pumping Station Operators,3.06,2.6957142857142857,2.5,3.5,2.31,1.8475,2.2483333333333335,0.39,0.39,49.0,False
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2.9675000000000002,2.5728571428571425,2.438333333333333,3.0324999999999998,2.2175000000000002,1.6575,2.043333333333333,0.39,0.39,49.0,False
53-7062.04,Recycling and Reclamation Workers,2.7175000000000002,2.3742857142857146,2.2900000000000005,2.9050000000000002,1.97,1.375,1.9799999999999998,0.39,0.39,49.0,False
51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other",2.935,2.91,2.648333333333333,2.6899999999999995,2.1550000000000002,1.6575,2.311666666666667,0.39,0.39,49.0,True
51-7099.00,"Woodworkers, All Other",2.375,2.4814285714285718,2.1266666666666665,3.06,2.2175000000000002,1.4375,2.0,0.39,0.39,49.0,True
17-3027.01,Automotive Engineering Technicians,3.4050000000000002,2.9457142857142857,2.606666666666666,3.0949999999999998,2.8449999999999998,2.465,2.438333333333333,0.39,0.39,49.0,False
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,3.5275,3.197142857142857,2.7083333333333335,3.4375,2.6550000000000002,2.59,2.6233333333333335,0.39,0.39,49.0,False
15-1231.00,Computer Network Support Specialists,3.2824999999999998,3.0542857142857143,2.5416666666666665,2.75,2.6875,2.0925000000000002,2.4783333333333335,0.39,0.39,49.0,False
11-9199.09,Wind Energy Operations Managers,3.8774999999999995,3.234285714285714,3.3516666666666666,2.875,1.875,2.2199999999999998,3.1266666666666665,0.39,0.39,49.0,False
29-2092.00,Hearing Aid Specialists,3.4074999999999998,2.888571428571429,3.206666666666667,2.435,1.8425,1.78,2.3966666666666665,0.39,0.39,49.0,False
27-4012.00,Broadcast Technicians,3.2775,3.105714285714286,2.606666666666666,3.0949999999999998,2.6550000000000002,2.25,2.561666666666667,0.39,0.39,49.0,False
51-6011.00,Laundry and Dry-Cleaning Workers,2.6875,2.4814285714285718,2.4399999999999995,2.5,1.5625,1.155,2.061666666666667,0.39,0.39,49.0,False
33-9094.00,School Bus Monitors,3.1274999999999995,2.8228571428571425,3.0,2.5300000000000002,1.625,1.5325,2.186666666666667,0.39,0.39,49.0,True
51-6042.00,Shoe Machine Operators and Tenders,2.7475,2.4614285714285713,2.1633333333333336,2.9074999999999998,2.25,1.4375,2.145,0.39,0.39,49.0,False
51-9191.00,Adhesive Bonding Machine Operators and Tenders,2.9975000000000005,2.5700000000000003,2.3766666666666665,3.4375,2.2800000000000002,1.7175,2.2083333333333335,0.39,0.39,49.0,False
51-6093.00,Upholsterers,2.935,2.91,2.648333333333333,2.6899999999999995,2.1550000000000002,1.6575,2.311666666666667,0.39,0.39,49.0,False
51-7011.00,Cabinetmakers and Bench Carpenters,2.785,2.857142857142857,2.375,3.25,2.5949999999999998,1.94,2.2083333333333335,0.39,0.39,49.0,False
11-9051.00,Food Service Managers,3.5300000000000002,3.2314285714285718,3.435,2.2800000000000002,1.53,1.845,3.125,0.39,0.39,49.0,False
33-9093.00,Transportation Security Screeners,3.1274999999999995,2.8228571428571425,3.0,2.5300000000000002,1.625,1.5325,2.186666666666667,0.39,0.39,49.0,False
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",2.375,2.4814285714285718,2.1266666666666665,3.06,2.2175000000000002,1.4375,2.0,0.39,0.39,49.0,False
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",3.3149999999999995,3.2485714285714287,2.7900000000000005,3.0625,2.0949999999999998,1.7825,2.5600000000000005,0.38,0.38,48.0,False
53-7073.00,Wellhead Pumpers,2.8125,2.5714285714285716,2.125,3.3449999999999998,2.435,1.53,2.0,0.38,0.38,48.0,False
47-3016.00,Helpers--Roofers,2.6275,2.4457142857142857,2.4983333333333335,2.41,2.3425000000000002,1.5625,2.143333333333333,0.38,0.38,48.0,False
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",3.125,2.8042857142857143,3.0,2.5324999999999998,1.8425,1.53,2.0850000000000004,0.38,0.38,48.0,False
35-1011.00,Chefs and Head Cooks,3.4675000000000002,3.3200000000000003,3.436666666666667,2.625,1.75,1.9975,3.25,0.38,0.38,48.0,False
29-2055.00,Surgical Technologists,3.0949999999999998,2.9814285714285718,2.893333333333333,2.9699999999999998,2.2199999999999998,1.9675,2.73,0.38,0.38,48.0,False
47-2211.00,Sheet Metal Workers,2.8425000000000002,2.802857142857143,2.498333333333333,2.8475,2.75,1.9375,2.25,0.38,0.38,48.0,False
13-1121.00,"Meeting, Convention, and Event Planners",3.875,3.3042857142857147,3.5866666666666664,2.0,1.53,1.72,3.2083333333333335,0.38,0.38,48.0,False
37-2021.00,Pest Control Workers,3.4975000000000005,3.0700000000000003,3.145,2.7800000000000002,1.905,1.81,2.706666666666667,0.38,0.38,48.0,False
47-2072.00,Pile Driver Operators,2.625,2.3757142857142854,2.23,3.5300000000000002,2.2800000000000002,1.5,2.0016666666666665,0.38,0.38,48.0,False
47-3019.00,"Helpers, Construction Trades, All Other",2.6275,2.4457142857142857,2.4983333333333335,2.41,2.3425000000000002,1.5625,2.143333333333333,0.38,0.38,48.0,True
11-3051.04,Biomass Power Plant Managers,3.7199999999999998,3.3742857142857146,3.1466666666666665,3.125,1.9375,2.185,3.3083333333333336,0.38,0.38,48.0,False
47-2031.00,Carpenters,3.125,2.894285714285714,2.7283333333333335,2.8149999999999995,2.4074999999999998,1.9075,2.5,0.38,0.38,48.0,False
47-2022.00,Stonemasons,2.94,2.908571428571429,2.981666666666666,2.6899999999999995,2.0,1.7175,2.5,0.38,0.38,48.0,False
33-1012.00,First-Line Supervisors of Police and Detectives,3.9375,3.607142857142857,3.731666666666667,2.2800000000000002,1.375,1.72,3.1233333333333335,0.38,0.38,48.0,False
11-3051.06,Hydroelectric Production Managers,3.9050000000000002,3.4985714285714287,3.356666666666666,3.1574999999999998,2.125,2.625,3.3766666666666665,0.38,0.38,48.0,False
17-3029.08,Photonics Technicians,3.2800000000000002,2.947142857142857,2.4783333333333335,3.1900000000000004,2.9699999999999998,2.4050000000000002,2.5216666666666665,0.38,0.38,48.0,False
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.0300000000000002,2.7857142857142856,2.6650000000000005,3.0275,1.995,1.5,1.9799999999999998,0.38,0.38,48.0,False
51-8013.03,Biomass Plant Technicians,3.0,2.962857142857143,2.77,3.4074999999999998,2.4050000000000002,2.1574999999999998,2.4166666666666665,0.38,0.38,48.0,False
51-8013.00,Power Plant Operators,3.1875,2.9114285714285715,2.4166666666666665,3.5,2.56,1.875,2.3366666666666664,0.38,0.38,48.0,False
51-4041.00,Machinists,2.8449999999999998,2.6942857142857144,2.543333333333333,3.0925000000000002,2.7199999999999998,2.0025,2.2083333333333335,0.38,0.38,48.0,False
49-9061.00,Camera and Photographic Equipment Repairers,2.965,2.8742857142857146,2.186666666666667,3.0949999999999998,3.0025,2.0925000000000002,2.268333333333333,0.38,0.38,48.0,False
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",2.75,2.5185714285714282,2.2099999999999995,3.2800000000000002,2.2475,1.345,2.1466666666666665,0.37,0.37,47.0,False
31-9099.02,Endoscopy Technicians,3.37,2.802857142857143,2.7716666666666665,2.9375,2.285,1.655,2.23,0.37,0.37,47.0,False
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2.875,2.7685714285714282,2.393333333333333,3.4074999999999998,2.2800000000000002,1.5,2.145,0.37,0.37,47.0,False
53-1047.00,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",3.7199999999999998,3.282857142857143,3.3100000000000005,2.3449999999999998,1.78,1.6575,3.0016666666666665,0.37,0.37,47.0,True
51-7021.00,Furniture Finishers,2.8125,2.7842857142857147,2.668333333333333,2.7824999999999998,2.0025,1.435,2.3100000000000005,0.37,0.37,47.0,False
53-6051.01,Aviation Inspectors,3.8149999999999995,3.2328571428571427,2.92,3.4375,2.3775,2.0324999999999998,2.5216666666666665,0.37,0.37,47.0,False
47-4051.00,Highway Maintenance Workers,2.7175000000000002,2.4828571428571427,2.606666666666666,3.2199999999999998,2.035,1.465,2.018333333333334,0.37,0.37,47.0,False
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3.4375,3.2114285714285713,3.2283333333333335,2.8425000000000002,2.0,2.0,3.1283333333333334,0.37,0.37,47.0,False
53-7021.00,Crane and Tower Operators,2.935,2.7514285714285713,2.331666666666667,3.2824999999999998,2.3449999999999998,1.53,2.0399999999999996,0.37,0.37,47.0,False
53-7031.00,Dredge Operators,2.5949999999999998,2.608571428571428,2.4583333333333335,3.1574999999999998,2.1875,1.5,2.206666666666667,0.37,0.37,47.0,False
27-4099.00,"Media and Communication Equipment Workers, All Other",3.2824999999999998,2.891428571428572,2.8349999999999995,2.755,2.0925000000000002,1.595,2.2916666666666665,0.37,0.37,47.0,True
51-9111.00,Packaging and Filling Machine Operators and Tenders,2.8125,2.4285714285714284,2.563333333333333,2.9699999999999998,2.065,1.405,1.9783333333333335,0.37,0.37,47.0,False
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3.4050000000000002,3.0885714285714285,3.188333333333333,3.0625,2.0925000000000002,2.1275,3.0833333333333335,0.37,0.37,47.0,False
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",2.935,2.7328571428571427,2.5,3.0300000000000002,2.3449999999999998,1.595,2.2716666666666665,0.37,0.37,47.0,False
45-3031.00,Fishing and Hunting Workers,2.5324999999999998,2.3385714285714285,2.25,2.565,2.2800000000000002,1.25,2.02,0.37,0.37,47.0,False
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,3.4699999999999998,3.141428571428572,3.1466666666666665,2.7199999999999998,1.97,1.78,2.813333333333334,0.37,0.37,47.0,False
47-3012.00,Helpers--Carpenters,2.7824999999999998,2.642857142857143,2.5,2.44,2.5324999999999998,1.565,2.1266666666666665,0.37,0.37,47.0,False
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2.9699999999999998,2.6257142857142854,2.5849999999999995,3.4399999999999995,2.2175000000000002,1.69,2.3966666666666665,0.37,0.37,47.0,False
51-9022.00,"Grinding and Polishing Workers, Hand",2.7225,2.4642857142857144,2.3516666666666666,3.1574999999999998,2.435,1.5925,2.145,0.37,0.37,47.0,False
11-9081.00,Lodging Managers,3.9699999999999998,3.4114285714285715,3.8966666666666665,2.25,1.285,1.78,3.355,0.37,0.37,47.0,False
27-4015.00,Lighting Technicians,3.5,2.855714285714286,2.8333333333333335,2.9375,2.2800000000000002,1.8125,2.5416666666666665,0.37,0.37,47.0,True
