SOC Group,SOC Code,SOC Title,SOC Definition,Unnamed: 4,soc_code_clean,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,occ_code_clean,major_group_code,major_group_title,employment_weight,economic_value_total,economic_value_percentage
Detailed,13-1075,Labor Relations Specialists,"Resolve disputes between workers and managers, negotiate collective bargaining agreements, or coordinate grievance procedures to handle employee complaints. Excludes equal employment opportunity (EEO) officers, who are included in “Compliance Officers” (13-1041).",,131075,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1075,Labor Relations Specialists,detailed,62800.0,1.1,,,,,45.49,94620.0,0.9,23.25,31.56,43.26,57.99,67.08,48360.0,65650.0,89980.0,120610.0,139520.0,,,131075,13-0000,Business and Financial Operations Occupations,0.00043942332545776646,5942136000.0,0.062281165954514085
Detailed,13-1081,Logisticians,"Analyze and coordinate the ongoing logistical functions of a firm or organization. Responsible for the entire life cycle of a product, including acquisition, distribution, internal allocation, delivery, and final disposal of resources. Excludes “Transportation, Storage, and Distribution Managers” (11-3071) and “Project Management Specialists” (13-1082).",,131081,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1081,Logisticians,detailed,228470.0,0.9,,,,,40.69,84640.0,0.4,23.07,29.54,38.17,48.99,61.8,47990.0,61440.0,79400.0,101890.0,128550.0,,,131081,13-0000,Business and Financial Operations Occupations,0.0015986472478875142,19337700800.0,0.2026837744379361
Detailed,13-1082,Project Management Specialists,"Analyze and coordinate the schedule, timeline, procurement, staffing, and budget of a product or service on a per project basis. Lead and guide the work of technical staff. May serve as a point of contact for the client or customer. Excludes “Management Occupations” (11-0000), “Logisticians” (13-1081), “Meeting, Convention, and Event Planners” (13-1121), and “Production, Planning, and Expediting Clerks” (43-5061).",,131082,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1082,Project Management Specialists,detailed,947630.0,1.2,,,,,50.44,104920.0,0.5,27.65,35.62,47.39,62.35,78.39,57500.0,74100.0,98580.0,129690.0,163040.0,,,131082,13-0000,Business and Financial Operations Occupations,0.006630744043050051,99425339600.0,1.0421044007931695
Detailed,13-1111,Management Analysts,"Conduct organizational studies and evaluations, design systems and procedures, conduct work simplification and measurement studies, and prepare operations and procedures manuals to assist management in operating more efficiently and effectively. Includes program analysts and management consultants. Excludes “Computer Systems Analysts” (15-1211) and “Operations Research Analysts” (15-2031).",,131111,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1111,Management Analysts,detailed,838140.0,1.6,,,,,55.54,115530.0,1.4,27.81,35.84,47.8,62.89,82.83,57840.0,74540.0,99410.0,130800.0,172280.0,,,131111,13-0000,Business and Financial Operations Occupations,0.005864622070050516,96830314200.0,1.0149052239999121
Detailed,13-1121,"Meeting, Convention, and Event Planners","Coordinate activities of staff, convention personnel, or clients to make arrangements for group meetings, events, or conventions.",,131121,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1121,"Meeting, Convention, and Event Planners",detailed,122130.0,1.3,,,,,29.94,62280.0,0.7,16.54,20.89,27.36,35.82,47.6,34410.0,43450.0,56920.0,74510.0,99010.0,,,131121,13-0000,Business and Financial Operations Occupations,0.000854566413027978,7606256400.0,0.07972327074657747
Detailed,13-1131,Fundraisers,"Organize activities to raise funds or otherwise solicit and gather monetary donations or other gifts for an organization. May design and produce promotional materials. May also raise awareness of the organization’s work, goals, and financial needs.",,131131,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1131,Fundraisers,detailed,101730.0,2.3,,,,,34.02,70760.0,0.8,18.96,23.83,30.85,39.96,51.3,39440.0,49560.0,64160.0,83120.0,106700.0,,,131131,13-0000,Business and Financial Operations Occupations,0.000711823804121315,7198414800.0,0.07544857047503294
Detailed,13-1141,"Compensation, Benefits, and Job Analysis Specialists","Conduct programs of compensation and benefits and job analysis for employer. May specialize in specific areas, such as position classification and pension programs.",,131141,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,99850.0,1.3,,,,,38.76,80620.0,0.9,22.14,27.35,35.83,47.1,61.22,46050.0,56890.0,74530.0,97960.0,127340.0,,,131141,13-0000,Business and Financial Operations Occupations,0.0006986690931044265,8049907000.0,0.08437329502142069
Detailed,13-1151,Training and Development Specialists,"Design or conduct work-related training and development programs to improve individual skills or organizational performance. May analyze organizational training needs or evaluate training effectiveness. Excludes “Career/Technical Education Teachers, Postsecondary” (25-1194) and “Other Teachers and Instructors” (25-3000). Flight instructors are included with “Aircraft Pilots and Flight Engineers” (53-2010).",,131151,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1151,Training and Development Specialists,detailed,403480.0,0.7,,,,,34.6,71980.0,0.5,17.33,22.84,30.94,42.26,55.84,36050.0,47510.0,64340.0,87890.0,116140.0,,,131151,13-0000,Business and Financial Operations Occupations,0.002823224894199038,29042490400.0,0.30440235032230534
Detailed,13-1161,Market Research Analysts and Marketing Specialists,"Research conditions in local, regional, national, or online markets. Gather information to determine potential sales of a product or service, or plan a marketing or advertising campaign. May gather information on competitors, prices, sales, and methods of marketing and distribution. May employ search marketing tactics, analyze web metrics, and develop recommendations to increase search engine ranking and visibility to target markets. Excludes “Web and Digital Interface Designers” (15-1255), “Art Directors” (27-1011), “Graphic Designers” (27-1024), and “Public Relations Specialists” (27-3031).",,131161,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1161,Market Research Analysts and Marketing Specialists,detailed,846370.0,0.9,,,,,40.0,83190.0,0.4,19.25,25.4,35.9,49.26,65.89,40040.0,52840.0,74680.0,102450.0,137040.0,,,131161,13-0000,Business and Financial Operations Occupations,0.005922208916682959,70409520300.0,0.7379815976244953
Detailed,13-1199,"Business Operations Specialists, All Other",All business operations specialists not listed separately.,,131199,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1199,"Business Operations Specialists, All Other",detailed,1103440.0,0.4,,,,,42.85,89130.0,0.4,21.33,28.37,38.26,51.1,67.45,44370.0,59010.0,79590.0,106300.0,140300.0,,,131199,13-0000,Business and Financial Operations Occupations,0.007720975704508246,98349607200.0,1.0308293528765535
Detailed,13-2011,Accountants and Auditors,"Examine, analyze, and interpret accounting records to prepare financial statements, give advice, or audit and evaluate statements prepared by others. Install or advise on systems of recording costs or other financial and budgetary data. Excludes “Tax Examiners and Collectors, and Revenue Agents” (13-2081).",,132011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2011,Accountants and Auditors,detailed,1435770.0,0.4,,,,,43.65,90780.0,0.3,24.25,30.15,38.41,49.99,66.0,50440.0,62720.0,79880.0,103990.0,137280.0,,,132011,13-0000,Business and Financial Operations Occupations,0.010046350764211742,130339200600.0,1.3661211024027893
Detailed,13-2022,Appraisers of Personal and Business Property,"Appraise and estimate the fair value of tangible personal or business property, such as jewelry, art, antiques, collectibles, and equipment. Includes workers who appraise both personal and business property as well as real estate. May also appraise land. Excludes “Claims Adjusters, Examiners, and Investigators” (13-1031), “Insurance Appraisers, Auto Damage” (13-1032), “Appraisers and Assessors of Real Estate” (13-2023), and “Tax Examiners and Collectors, and Revenue Agents” (13-2081).",,132022,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,13-0000,Business and Financial Operations Occupations,0.0,0.0,0.0
Detailed,13-2023,Appraisers and Assessors of Real Estate,"Appraise real estate, exclusively, and estimate its fair value. May assess taxes in accordance with prescribed schedules. Excludes “Appraisers of Personal and Business Property” (13-2022).",,132023,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,13-0000,Business and Financial Operations Occupations,0.0,0.0,0.0
Detailed,13-2031,Budget Analysts,"Examine budget estimates for completeness, accuracy, and conformance with procedures and regulations. Analyze budgeting and accounting reports. Excludes “Financial and Investment Analysts” (13-2051).",,132031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2031,Budget Analysts,detailed,47310.0,0.6,,,,,43.69,90880.0,0.4,27.29,32.95,40.84,51.67,63.29,56760.0,68540.0,84940.0,107470.0,131630.0,,,132031,13-0000,Business and Financial Operations Occupations,0.00033103690330265814,4299532800.0,0.04506458886899873
Detailed,13-2041,Credit Analysts,Analyze credit data and financial statements of individuals or firms to determine the degree of risk involved in extending credit or lending money. Prepare reports with credit information for use in decisionmaking. Excludes “Financial Risk Specialists” (13-2054).,,132041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2041,Credit Analysts,detailed,73200.0,1.2,,,,,45.56,94750.0,0.6,24.07,29.62,38.18,52.13,79.21,50060.0,61600.0,79420.0,108430.0,164750.0,,,132041,13-0000,Business and Financial Operations Occupations,0.0005121940672533201,6935700000.0,0.07269498421286946
Detailed,13-2051,Financial and Investment Analysts,"Conduct quantitative analyses of information involving investment programs or financial data of public or private institutions, including valuation of businesses. Excludes “Budget Analysts” (13-2031), “Financial Risk Specialists” (13-2054), and “Securities, Commodities, and Financial Services Sales Agents” (41-3031).",,132051,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2051,Financial and Investment Analysts,detailed,325220.0,0.8,,,,,54.3,112950.0,0.6,29.25,36.96,47.6,62.49,84.54,60830.0,76880.0,99010.0,129970.0,175840.0,,,132051,13-0000,Business and Financial Operations Occupations,0.0022756250621874968,36733599000.0,0.3850149803749986
Detailed,13-2052,Personal Financial Advisors,"Advise clients on financial plans using knowledge of tax and investment strategies, securities, insurance, pension plans, and real estate. Duties include assessing clients' assets, liabilities, cash flow, insurance coverage, tax status, and financial objectives. May also buy and sell financial assets for clients. Excludes “Securities, Commodities, and Financial Services Sales Agents” (41-3031).",,132052,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2052,Personal Financial Advisors,detailed,272190.0,1.4,,,,,72.44,150670.0,1.7,23.43,31.41,47.88,81.69,,48730.0,65320.0,99580.0,169910.0,,,,132052,13-0000,Business and Financial Operations Occupations,0.0019045642508972842,41010867300.0,0.429846208880082
Detailed,13-2053,Insurance Underwriters,Review individual applications for insurance to evaluate degree of risk involved and determine acceptance of applications.,,132053,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2053,Insurance Underwriters,detailed,101310.0,3.5,,,,,41.16,85610.0,0.7,23.31,29.5,37.44,49.04,63.47,48480.0,61370.0,77860.0,102000.0,132010.0,,,132053,13-0000,Business and Financial Operations Occupations,0.0007088849857026484,8673149100.0,0.09090566732995416
Detailed,13-2054,Financial Risk Specialists,"Analyze and measure exposure to credit and market risk threatening the assets, earning capacity, or economic state of an organization. May make recommendations to limit risk. Excludes “Credit Analysts” (13-2041).",,132054,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2054,Financial Risk Specialists,detailed,55290.0,1.3,,,,,57.19,118950.0,0.6,29.37,38.05,51.01,67.8,88.62,61090.0,79140.0,106090.0,141030.0,184330.0,,,132054,13-0000,Business and Financial Operations Occupations,0.0003868744532573234,6576745500.0,0.06893268311699761
Detailed,13-2061,Financial Examiners,"Enforce or ensure compliance with laws and regulations governing financial and securities institutions and financial and real estate transactions. May examine, verify, or authenticate records.",,132061,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2061,Financial Examiners,detailed,63440.0,1.3,,,,,47.18,98140.0,0.4,23.9,30.49,40.53,58.31,79.65,49710.0,63430.0,84300.0,121280.0,165670.0,,,132061,13-0000,Business and Financial Operations Occupations,0.00044390152495287746,6226001600.0,0.06525643958379111
Detailed,13-2071,Credit Counselors,"Advise and educate individuals or organizations on acquiring and managing debt. May provide guidance in determining the best type of loan and explain loan requirements or restrictions. May help develop debt management plans or student financial aid packages. May advise on credit issues, or provide budget, mortgage, bankruptcy, or student financial aid counseling.",,132071,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2071,Credit Counselors,detailed,27950.0,2.1,,,,,25.69,53440.0,0.6,18.01,20.18,23.35,28.84,36.07,37460.0,41980.0,48570.0,59990.0,75030.0,,,132071,13-0000,Business and Financial Operations Occupations,0.00019557136857555052,1493648000.0,0.015655336560056528
Detailed,13-2072,Loan Officers,"Evaluate, authorize, or recommend approval of commercial, real estate, or credit loans. Advise borrowers on financial status and payment methods. Includes mortgage loan officers and agents, collection analysts, loan servicing officers, loan underwriters, and payday loan officers.",,132072,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2072,Loan Officers,detailed,321090.0,0.8,,,,,40.62,84490.0,0.5,17.8,23.62,33.65,48.09,67.05,37020.0,49130.0,69990.0,100020.0,139470.0,,,132072,13-0000,Business and Financial Operations Occupations,0.002246726681070609,27128894100.0,0.28434541982959294
Detailed,13-2081,"Tax Examiners and Collectors, and Revenue Agents",Determine tax liability or collect taxes from individuals or business firms according to prescribed laws and regulations.,,132081,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,50250.0,0.4,,,,,31.43,65370.0,0.1,18.12,21.81,28.14,37.75,51.76,37690.0,45360.0,58530.0,78520.0,107660.0,,,132081,13-0000,Business and Financial Operations Occupations,0.0003516086322333243,3284842500.0,0.03442934003478563
